value,count
Tony Stark Has A Heart,456
Tony Stark Acting as Peter Parker's Parental Figure,440
Precious Peter Parker,341
Peter Parker Needs a Hug,325
Fluff,275
Protective Tony Stark,242
Hurt/Comfort,186
Parent Tony Stark,178
Hurt Peter Parker,168
Tony Stark Needs a Hug,165
Irondad,136
Peter Parker is a Little Shit,125
Identity Reveal,121
BAMF Peter Parker,121
Peter Parker is a Mess,121
Angst,121
Peter Parker Whump,118
Field Trip,106
Ned Leeds is a Good Bro,102
Emotional Hurt/Comfort,100
Father-Son Relationship,94
Peter Parker's Field Trip to Stark Industries,87
Domestic Avengers,87
Humor,74
Not Avengers: Endgame (Movie) Compliant,73
Protective Peter Parker,73
Angst with a Happy Ending,72
spiderson,71
Post-Captain America: Civil War (Movie),71
Post-Spider-Man: Homecoming,69
Fluff and Angst,65
Peter Parker is Tony Stark's Biological Child,62
Teen Peter Parker,62
Avengers Family,60
Alternate Universe - Canon Divergence,59
Fluff and Humor,57
BAMF Tony Stark,56
Peter Parker Gets a Hug,55
Not Avengers: Infinity War Part 1 (Movie) Compliant,54
Civil War Team Iron Man,53
Panic Attacks,51
Stark Industries,50
Domestic Fluff,50
Secret Identity,48
Team as Family,46
Social Media,46
Tony Stark Feels,45
5+1 Things,45
Whump,45
Kidnapping,45
Protective Avengers,43
Peter Parker Meets the Avengers,42
Genius Peter Parker,42
Peter Parker Has a Family,41
Bullying,41
Tony Stark is Good With Kids,40
BAMF Pepper Potts,39
Tony Stark Does What He Wants,37
Flash Thompson Being A Jerk,37
Peter Parker is a Good Bro,37
Avengers Tower,37
Tooth-Rotting Fluff,36
Pepper Potts Acting as Peter Parker's Parental Figure,35
Intern Peter Parker,34
Not Captain America: Civil War (Movie) Compliant,34
Hurt Tony Stark,34
Post-Avengers: Infinity War Part 1 (Movie),34
Iron Dad,34
One Shot,33
Protective Pepper Potts,33
Worried Tony Stark,33
Michelle Jones Is a Good Bro,33
May Parker (Spider-Man) & Tony Stark Coparenting Peter Parker,33
Tony Stark Is a Good Bro,33
Kid Peter Parker,32
Peter Parker Calls Tony Stark "Dad",32
Twitter,31
Peter is a Little Shit,31
Homeless Peter Parker,31
Light Angst,30
Tony Stark Lives,30
Awesome Pepper Potts,30
Trans Peter Parker,30
Bisexual Peter Parker,30
Sick Peter Parker,30
Parent Pepper Potts,30
Nightmares,29
Not Canon Compliant,29
Fix-It,29
Family Feels,28
James "Rhodey" Rhodes Is a Good Bro,27
Protective Bucky Barnes,27
Family Fluff,27
One Shot Collection,26
Post-Traumatic Stress Disorder - PTSD,26
Everyone Loves Peter Parker,26
not team Cap friendly,26
Slow Burn,26
Other Additional Tags to Be Added,26
Smart Peter Parker,26
Happy Ending,26
Spider-Man Identity Reveal,26
Canon-Typical Violence,26
Friendship,25
Angst and Hurt/Comfort,25
Protective Steve Rogers,25
Misunderstandings,25
Crack,25
POV Outsider,24
Not Steve Rogers Friendly,24
Crack Treated Seriously,23
Peter Parker Acts Like a Spider,23
The Avengers Are Good Bros,23
Protective Natasha Romanov,23
James "Rhodey" Rhodes & Tony Stark Friendship,23
Sort Of,23
Tony Stark Has Issues,23
Fix-It of Sorts,23
Stark Tower,23
Implied/Referenced Child Abuse,22
Alternate Universe,22
Found Family,22
Not Spider-Man: Far From Home Compliant,22
Platonic Cuddling,22
Howard Stark's A+ Parenting,22
Kidnapped Peter Parker,22
Good Friend Ned Leeds,22
Post-Avengers: Endgame (Movie),22
Depression,21
Tony Stark Gets a Hug,21
Vomiting,21
Awesome May Parker (Spider-Man),21
Peter Parker Feels,20
Time Travel,20
Dad!Tony,20
How Do I Tag,20
Swearing,20
Peter Parker is Trying His Best,19
Fluff and Crack,19
Child Abuse,19
Suicidal Thoughts,19
IronDad and SpiderSon,19
Torture,19
Interns & Internships,19
Peter says Fuck,19
Civil War Fix-It,18
Peter Parker is the heir of Stark Industries,18
Grief/Mourning,18
Tony Stark-centric,18
Flash Thompson Bullies Peter Parker,17
Not Beta Read,17
Pre-Avengers: Infinity War Part 1 (Movie),17
Flash Thompson Redemption,17
Time Travel Fix-It,17
Sensory Overload,17
Hurt Peter,17
Precious Ned Leeds,17
Past Child Abuse,17
no beta we die like men,17
Dead May Parker (Spider-Man),17
Don't copy to another site,17
Attempt at Humor,16
Sleepy Peter Parker,16
Family,16
Precious Morgan Stark (Marvel Cinematic Universe),16
Pepper Potts Is a Good Bro,16
Injured Peter Parker,16
Team Dynamics,15
Sassy Peter Parker,15
High School,15
Anxiety,15
Stephen Strange is a Good Bro,15
Natasha Romanov Is a Good Bro,15
Stark Industries Employee Peter Parker,14
Sad Peter Parker,14
Superfamily,14
Peter Parker Has Issues,14
Sickfic,14
Bruce Banner Is a Good Bro,13
I Wrote This Instead of Sleeping,13
Peter Parker Needs a Break,13
Peter Parker & Shuri Friendship,13
Protective May Parker (Spider-Man),13
Peter Parker is the heir to Stark Industries,13
Avengers: Endgame (Movie) Spoilers,13
Canon Divergence - Avengers: Endgame (Movie),13
Peter Parker Has Panic Attacks,13
Blood,13
Tony-centric,13
Peter Parker Can Wield Mjolnir,13
Recovery,13
Mental Health Issues,13
Alternate Universe - Everyone Lives/Nobody Dies,13
Kinda,12
Not Spider-Man: Homecoming Compliant,12
Complete,12
Sassy Peter,12
Blood and Injury,12
Peter Parker-centric,12
BAMF Michelle Jones,12
Tony Feels,12
Steve Rogers Is a Good Bro,12
Bully Flash Thompson,12
Oblivious Peter Parker,12
Post-Spider-Man: No Way Home (Movie),12
Miscommunication,12
Implied/Referenced Rape/Non-con,11
Uncle James "Rhodey" Rhodes,11
Deaf Clint Barton,11
Mild Hurt/Comfort,11
Canon Compliant,11
Sleepy Cuddles,11
kind of,11
Protective Stephen Strange,11
Worried May Parker (Spider-Man),11
Hydra Peter Parker,11
Team Bonding,10
Post-Civil War (Marvel),10
Flashbacks,10
Awesome James "Rhodey" Rhodes,10
Pranks and Practical Jokes,10
Ceiling Vent Clint Barton,10
Peter Parker Angst,10
Hydra (Marvel),10
Everybody Lives,10
Adorable Morgan Stark (Marvel Cinematic Universe),10
Strong Peter Parker,10
Minor Pepper Potts/Tony Stark,10
Injury,10
Team Cap friendly,10
Fluff and Hurt/Comfort,10
Homelessness,10
Sokovia Accords,10
Sick Character,10
Science Bros,10
Poor Peter Parker,10
Protective James "Rhodey" Rhodes,10
Tony Stark Acting as Harley Keener's Parental Figure,10
Natasha Romanov Is Not A Robot,10
Guilt,10
Character Death,10
Foster Care,10
Cute,9
Bucky Barnes Needs a Hug,9
Happy Hogan is a Good Bro,9
Protective Happy Hogan,9
Mutual Pining,9
BAMF May Parker (Spider-Man),9
Protective Harley Keener,9
Unreliable Narrator,9
No Avengers: Endgame (Movie) Spoilers,9
Team Red,9
