value,count
Alternate Universe - Modern Setting,504
Fluff,152
Angst,111
Slow Burn,95
Alternate Universe - College/University,91
Alternate Universe - Canon Divergence,91
Smut,80
Enemies to Friends to Lovers,63
Hurt/Comfort,61
Friends to Lovers,60
Mutual Pining,47
Explicit Sexual Content,41
Friends With Benefits,40
Alternate Universe - Soulmates,38
Fake/Pretend Relationship,37
Bellarke,30
Pining,29
Alternate Universe,29
Canon Compliant,28
Social Media,28
Romance,27
Kid Fic,27
Soulmate-Identifying Marks,25
Domestic Fluff,24
Alternate Universe - High School,23
Roommates,23
Future Fic,23
Fluff and Angst,22
Pregnancy,22
Jealousy,21
Sharing a Bed,20
Secret Relationship,19
Eventual Smut,19
Established Relationship,19
Arranged Marriage,19
Plot What Plot/Porn Without Plot,19
POV Multiple,19
Humor,19
Alternate Universe - Hollywood,19
,18
Childhood Friends,17
Fluff and Humor,16
Emotional Hurt/Comfort,16
Friendship,16
Soulmates,15
Tumblr Prompt,15
Oral Sex,15
Drama,14
Angst with a Happy Ending,14
Alternate Universe - Coffee Shops & Cafés,14
Explicit Language,13
Minor Character Death,13
Alternate Universe - Actors,13
Unplanned Pregnancy,13
Alternate Universe - Hogwarts,12
POV Bellamy,12
Alternate Universe - Historical,12
AU,12
Alternate Universe - After College/University,12
Enemies to Lovers,12
Minor Monty Green/Nathan Miller,11
Dirty Talk,11
Praise Kink,11
Modern AU,11
Canon-Typical Violence,11
Alternate Universe - Roommates/Housemates,11
artist!Clarke,10
Post-Canon,10
POV Clarke,10
Cunnilingus,10
Alpha/Beta/Omega Dynamics,10
Alternate Universe - Fantasy,10
Sexual Content,10
Domestic,9
Strangers to Lovers,9
Post-Season/Series 04,9
Exes,9
Age Difference,9
Masturbation,9
Angst and Feels,8
Reunions,8
Falling In Love,8
Sexual Tension,8
Shameless Smut,8
Kink Meme,8
Protective!Bellamy,8
Loss of Virginity,8
Grounder Bellamy Blake,8
Protective Bellamy,8
Slow Burn Bellamy Blake/Clarke Griffin,8
Possessive Behavior,8
Semi-Public Sex,8
Misunderstandings,8
Alternate Universe - Royalty,8
Minor Octavia Blake/Lincoln,8
grounder!bellamy,8
Teacher!Bellamy,7
Babies,7
Alternate Universe - Future,7
Rough Sex,7
Accidental Pregnancy,7
doctor!clarke,7
POV Clarke Griffin,7
Alternate Universe - Fairy Tale,7
Panic Attacks,7
jealous!Bellamy,7
Post-Traumatic Stress Disorder - PTSD,7
POV Bellamy Blake,7
Friendship/Love,7
Mating Cycles/In Heat,7
Anal Sex,7
Season/Series 04 Spoilers,7
Alternate Universe - Neighbors,7
Alternate Universe - Teachers,7
Unresolved Sexual Tension,7
Teacher Bellamy,6
Single Parents,6
Happy Ending,6
Prompt Fic,6
Flirting,6
Found Family,6
PWP,6
Drinking,6
Alpha Bellamy Blake,6
Omega Clarke Griffin,6
Pregnancy Kink,6
Ficlet Collection,6
Drinking Games,6
Doctor Clarke,6
Minor Finn Collins/Clarke Griffin,6
POV Outsider,6
Bisexual Clarke Griffin,6
Alternate Universe - Reality Show,6
Exhibitionism,6
Weddings,6
Neighbors,6
Minor Raven Reyes/Kyle Wick,6
Alternate Universe - Arranged Marriage,6
Slow Build,6
Alternate Universe - Celebrity,5
daddy!bellamy,5
Love Confessions,5
Trauma,5
Teasing,5
Drunkenness,5
Idiots in Love,5
Alternate Universe - Harry Potter Setting,5
Meet-Cute,5
Fix-It,5
Knotting,5
Blow Jobs,5
Grief/Mourning,5
Phone Sex,5
Modern Royalty,5
Minor Bellamy Blake/Echo,5
Halloween,5
Underage Drinking,5
Touch-Starved,5
Fake Marriage,5
First Kiss,5
POV Alternating,5
Mild Sexual Content,5
Post-Season/Series 03,5
Alternate Universe - Superheroes/Superpowers,5
Christmas,5
Mild Smut,5
Marriage of Convenience,5
Fluff and Smut,5
Background Relationships,5
Holidays,5
Tattoos,5
Flashbacks,4
Mentions of Suicide,4
Drunken Confessions,4
Post-Season/Series 02,4
bed sharing,4
Grounder Culture,4
Canon Speculation,4
Sort Of,4
Protective Bellamy Blake,4
Violence,4
Pining!Bellamy,4
Season/Series 03 Spoilers,4
Texting,4
Alternate Universe - Magic,4
Alternate Universe - Werewolf,4
Witches,4
Co-workers,4
Protectiveness,4
post 4x13,4
Single mom!Clarke,4
Drabbles,4
Office Sex,4
Alternate Universe - Supernatural Elements,4
YouTube,4
Swearing,4
First Time,4
Alcohol,4
Sex,4
Drama & Romance,4
Alternate Universe - Regency,4
Angst and Hurt/Comfort,4
Best Friends,4
I Don't Even Know,4
Artist Clarke,4
Other Additional Tags to Be Added,4
Long-Distance Relationship,4
Season/Series 01,4
Ark AU,4
Character Death,4
Eventual Happy Ending,4
Foster Care,4
Alternate Universe - Fans & Fandom,4
Alternate Universe - Canon,4
Depression,4
Minor Memori,4
Adoption,3
Body Image,3
Mama!Clarke,3
Artist Clarke Griffin,3
Past Character Death,3
Vague Optimistic Future,3
First Meetings,3
Pregnant Clarke,3
Parent Death,3
Mostly Fluff,3
Rituals,3
Professor Bellamy,3
Student Clarke,3
kind of,3
Torture,3
Endgame Bellamy Blake/Clarke Griffin,3
pining!clarke,3
Fraternities & Sororities,3
Werewolves,3
Kidnapping,3
Implied/Referenced Domestic Violence,3
Body Worship,3
princess!clarke,3
Cats,3
Alternate Universe - Childhood Friends,3
Sneaking Around,3
drunk!bellamy,3
Marriage Proposal,3
Grounder Octavia Blake,3
Fake Relationship,3
Season 1,3
Teacher-Student Relationship,3
WTFfic,3
Porn With Plot,3
Nightmares,3
Original Character(s),3
High School AU,3
Mild Language,3
Age Swap,3
Archaeology,3
Pegging,3
Isolation,3
Platonic Cuddling,3
Implied/Referenced Character Death,3
Female Friendship,3
Bellamy Has Feelings,3
Porn with Feelings,3
Bodyswap,3
The 100 (TV) Season 1,3
Bellamy PoV,3
Mom!Clarke,3
Family Feels,3
Cheating,3
Size Kink,3
Heavy Angst,3
Animal Transformation,3
Break Up,3
Accidental Kissing,3
Mental Health Issues,3
Minor Raven Reyes/Roan,3
soldier!bellamy,3
Casual Sex,3
Memory Loss,3
Public Sex,3
Sexual Frustration,3
Actors,3
3+1,3
Bartender Bellamy,3
Enemies to Friends,3
mature themes,3
Shower Sex,3
Suicide Attempt,3
Clarke Griffin & John Murphy Friendship,3
4x1,3
Alternate Universe - Space,3
Comfort,3
Drunk Clarke,3
Canon Universe,3
Alternate Universe - Military,3
Sex Toys,3
Thanksgiving,3
Minor Violence,3
Minor John Murphy/Raven Reyes,3
High School,3
College,3
Culture Shock,3
Dubious Consent,3
Conventions,3
grounder!octavia,3
Attempted Sexual Assault,3
Magic,3
Alternate Universe - Urban Fantasy,3
police officer!bellamy,3
Alternate Universe - Bar/Pub,3
Alternate Universe - Met on the Ark,2
Doctor Clarke Griffin,2
Bellarke Bingo,2
Running Away,2
Past Alcohol Abuse/Alcoholism,2
Alternate Universe - Post-Apocalypse,2
Post-Apocalypse,2
Injury,2
Major Character Injury,2
Pining Clarke,2
Sickfic,2
Denial of Feelings,2
Teaching,2
complete and utter fluff,2
Drunk Bellamy,2
Jealous Clarke,2
Jealous Bellamy,2
minor smut,2
Hurt Clarke,2
Teensy Bit of Angst,2
Songfic,2
3x1 - Freeform,2
basically I just wanted them to hold each other a lot,2
Family,2
One Night Stand,2
Body Paint,2
Sleepy Cuddles,2
The 100 (TV) Season 6,2
Alternate Universe - Olympics,2
Las Vegas,2
Alternate Universe - Modern with Magic,2
Alliances,2
Infidelity,2
Past Abuse,2
2x05,2
War,2
Tooth-Rotting Fluff,2
inspired by revenge,2
no beta we die like men,2
professor!bellamy,2
Human Experimentation,2
Eventual Fluff,2
commitment issues,2
Drabble Collection,2
Massage,2
Accidental Marriage,2
Organized Crime,2
Minor Finn Collins/Raven Reyes,2
Alternate Universe - Boarding School,2
it's a lot,2
Murder,2
Banter,2
Injured Clarke,2
Implied/Referenced Child Abuse,2
of the Paleolithic variety,2
Alternate Universe - Bakery,2
Alternate Universe - Dragons,2
Abuse,2
Pregnant!Clarke,2
Undercover as Married,2
Crossover,2
Hollywood,2
and SMUT,2
Drug Addiction,2
5+1,2
Matchmaking,2
Minor Abby Griffin/Marcus Kane,2
Post Season 3,2
the Grounders made them do it,2
Summer,2
Children,2
Quidditch,2
Gryffindor Bellamy Blake,2
Slytherin Clarke Griffin,2
Prompt Fill,2
Season/Series 04,2
mentions of abuse,2
Time Travel,2
Dad!Bellamy,2
Family Drama,2
Mild Hurt/Comfort,2
4 + 1,2
Alternate Universe - Persuasion Fusion,2
Octavia POV,2
Alternate Universe - Frontier,2
Mail Order Brides,2
Light Angst,2
Implied/Referenced Suicide,2
Secret Santa,2
Alternate Universe - Disney,2
Christmas Fluff,2
Drunken Kissing,2
firefighter!Bellamy,2
Actor!Bellamy,2
Social Media AU,2
Long-Distance Friendship,2
Hospitals,2
Marks,2
Life-Affirming Sex,2
Another 3+1,2
Reunion Sex,2
Firefighter Bellamy Blake,2
Photographer Clarke,2
Alpha/Omega,2
Family Fluff,2
Abduction,2
Dark,2
Sad Clarke,2
Anal Fingering,2
Glasses,2
Puppies,2
Survival,2
Season/Series 05,2
Minor Octavia Blake,2
Minor Raven Reyes,2
Marriage,2
Fandom,2
Sugar Daddy,2
Daddy Kink,2
doctor!Bellamy,2
Worried Bellamy,2
Curses,2
New Year's Eve,2
Unresolved Tension,2
Boss/Employee Relationship,2
Alternate Universe - Rock Band,2
Loneliness,2
Past Finn Collins/Raven Reyes,2
Communication,2
Recovery,2
Plot What Plot,2
Rated L,2
Resolved Sexual Tension,2
Angst and Fluff and Smut,2
Tumblr,2
Anxiety Attacks,2
Alternate Universe - Police,2
Supernatural Elements,2
Amnesia,2
Mystery,2
Sex Pollen,2
Mildly Dubious Consent,2
Growing Up Together,2
Alternate Universe - Office,2
The End,2
Uncle!Bellamy,2
Healing,2
Witchcraft,2
Babyfic,2
Threesome - F/F/M,2
Threesome - F/M/M,2
Alternate Universe - Met on the Ark Station (The 100),2
Self-Discovery,2
past relationship,2
Alternate Universe- Modern Setting - Freeform,2
The 100 WTFluff Challenge,2
Alternate Universe - Foster Family,2
Reluctant Housemates,2
Minor Monty Green/Harper McIntyre,2
Minor Jasper Jordan/Maya Vie,2
Clarke pov,2
And they were soulmates,2
oh my god they were soulmates,2
Barista Clarke,2
cop!bellamy,2
Minor Wells Jaha/Raven Reyes,2
Emotional Constipation,2
Denial,2
Bartenders,2
Eventual Sex,2
One Night Stands,2
Babysitting,2
3 + 1,2
Ficlets,2
Living Together,2
Girl Power,2
Found Families,2
Mutual Masturbation,2
old school Bellarke,2
Rating May Change,2
I Will Go Down With This Ship,2
Ark!AU,2
multi-chapter,2
Parties,2
Drunk confessions,2
Mating Bites,2
Come Marking,2
Loss of Parent(s),2
Reincarnation,2
Complete,2
Alternate Universe - Detectives,2
Drunk!Clarke,2
hurt!clarke,2
hurt!bellamy,2
Orgasm Delay/Denial,2
Spanking,2
Fighter!Bellamy,2
Betrayal,2
Sexting,2
Arguing,2
Implied/Referenced Self-Harm,2
Protective Octavia,2
Multiple Orgasms,2
Alternate Universe - Sports,2
Soldier Bellamy,2
Bisexuality,2
minor Linctavia,2
Clarke Griffin Has PTSD - Post-Traumatic Stress Disorder,2
Anal Play,2
dom!bellamy,2
Sub!Clarke,2
Canon Bisexual Character,2
Past Finn Collins/Clarke Griffin,2
Dancing,2
Guard Bellamy,1
Professors,1
Non-Linear Narrative,1
some hp canon fusion,1
Filipino Bellamy,1
I poke fun at the bellamy sorting discourse,1
Alternate Universe - Buffy The Vampire Slayer Fusion,1
Past Lexa/Clarke,1
Bellamy Blake & Clarke Griffin are Roommates,1
Urban Fantasy,1
Alternate Universe - Domestic,1
Jealous Clarke Griffin,1
Jealous Echo,1
Bartender Bellamy Blake,1
One Big Happy Family,1
manipulative Echo,1
Background Poly,1
Inspired by Jolene (Dolly Parton),1
Gabriel and Bellamy are friends,1
the cardigan makes an appearance,1
kiss in the rain,1
Confession,1
Clarke and Josie are family,1
Past Sexual Assault,1
Emotional Infidelity,1
mentally cheating,1
if you like echo this fic is not for you,1
Slight Murven,1
co parenting,1
canon character death,1
Tags May Change,1
Tags Are Hard,1
My First Work in This Fandom,1
My First AO3 Post,1
Post-Season/Series 05 Finale,1
Injured!Bellamy,1
Blood and Injury,1
first I love you,1
inspired by Still Star-Crossed,1
implied past clexa,1
some romeo and juliet feels every now and then,1
but if romeo and juliet had thought things through,1
Alternate Universe - The Bachelorette,1
Attempt at Humor,1
Bachelorette Clarke,1
Cameraman Bellamy,1
Developing Relationship,1
the 100 family network meme,1
6k+ words,1
Octavia and Raven are devious and scheming,1
Finn is uncharacteristically evil,1
