value,count
Fluff,190
,174
moonsun,130
Angst,108
Romance,57
Smut,54
Friends to Lovers,46
Angst with a Happy Ending,45
Alternate Universe,43
Alternate Universe - College/University,42
Fluff and Angst,39
Slow Burn,37
Domestic Fluff,37
Alpha/Beta/Omega Dynamics,36
Established Relationship,35
Hurt/Comfort,32
Light Angst,25
Canon Compliant,25
Fluff and Smut,24
Fluff and Humor,24
Plot What Plot/Porn Without Plot,23
Tooth-Rotting Fluff,23
One Shot,18
Idiots in Love,17
Love,16
Wheesa - Freeform,16
mamamoo - Freeform,15
Emotional Hurt/Comfort,15
Eventual Smut,15
Alpha/Omega,15
Vaginal Fingering,15
Love Confessions,15
Lesbian Sex,15
Mutual Pining,15
Slice of Life,15
Alternate Universe - High School,14
Pining,14
Friendship/Love,14
Comedy,13
Happy Ending,13
Friendship,13
Angst and Hurt/Comfort,13
Drama,13
Oral Sex,13
Enemies to Lovers,13
Alternate Universe - Fantasy,12
Falling In Love,12
Romantic Fluff,12
Omega Verse,12
Alternate Universe - Modern Setting,12
Alternate Universe - Historical,11
Humor,11
Mating Cycles/In Heat,11
Minor Kim Yongsun | Solar/Moon Byulyi | Moonbyul,10
Soulmates,10
Alternate Universe - Supernatural Elements,10
Attempt at Humor,10
Blood and Violence,10
AU,10
Alternate Universe - Vampire,10
Explicit Sexual Content,10
Childhood Friends,9
Supernatural Elements,9
Drama & Romance,9
Everyone Is Gay,9
Friends With Benefits,9
First Kiss,9
Cunnilingus,9
soft,8
Homophobia,8
Break Up,8
Violence,8
Polyamory,8
Dom/sub Undertones,8
Angst and Feels,8
Crack,8
Girl Penis,8
Strangers to Lovers,7
Drabble,7
Past Relationship(s),7
Pregnancy,7
Character Death,7
Shameless Smut,7
Swearing,7
Blood and Injury,7
Jealousy,7
Alternate Universe - Office,7
First Meetings,7
Comfort,7
Non-Traditional Alpha/Beta/Omega Dynamics,7
First Time,7
Omega Kim Yongsun | Solar,7
Alpha Moon Byulyi | Moonbyul,7
Post-Break Up,6
Eventual Romance,6
Ambiguous/Open Ending,6
Depression,6
Arranged Marriage,6
Implied/Referenced Rape/Non-con,6
OT4,6
Futanari,6
Science Fiction,6
Porn With Plot,6
Cheating,6
Sex,6
Alternate Universe - Gods & Goddesses,6
Not Beta Read,6
Porn with Feelings,6
Knotting,6
Alternate Universe - Soulmates,6
Drabble Collection,6
Heavy Angst,6
Girls Kissing,6
Character Study,6
Useless Lesbians,6
Lesbian Character,6
Alternate Universe - Non-Famous,6
im sorry,5
Mentioned Moon Byulyi | Moonbyul,5
Non-Linear Narrative,5
Late Night Conversations,5
Trauma,5
Other Additional Tags to Be Added,5
Panic Attacks,5
Anal Sex,5
Alternate Universe - Magic,5
Fingerfucking,5
Mental Health Issues,5
Semi-Public Sex,5
True Love,5
Angst and Tragedy,5
Light BDSM,5
One Shot Collection,5
moonbyul,5
solar - Freeform,5
wheesun - Freeform,5
Enemies to Friends to Lovers,5
Cute,5
Fantasy,5
kpop,5
alternative universe,5
Lowercase,5
Short One Shot,5
Alternate Universe - Canon Divergence,5
Dirty Talk,5
Fluffy,5
Light Dom/sub,5
Making Out,4
Mentioned Jung Wheein,4
Mentioned Ahn Hyejin | Hwasa,4
Alternate Universe - Superheroes/Superpowers,4
Artificial Insemination,4
LGBTQ Character,4
Sad,4
wheebyul,4
hwabyul,4
Alternate Universe - Detectives,4
Internalized Homophobia,4
Childhood Trauma,4
Gun Violence,4
Gay Panic,4
Alpha Kim Yongsun | Solar,4
Shower Sex,4
High School,4
Public Sex,4
Action & Romance,4
Magical Realism,4
Forbidden Love,4
Alternate Universe - Space,4
Sort Of,4
First Love,4
Memories,4
Alternate Universe - Harry Potter Setting,4
Eventual Fluff,4
Developing Relationship,4
Homophobic Language,4
Family Fluff,4
Post-Traumatic Stress Disorder - PTSD,4
Alternate Universe - Royalty,4
First Dates,4
Implied/Referenced Child Abuse,4
Alternate Universe - Sports,4
Vampires,4
Alternate Universe - Coffee Shops & Cafés,4
Implied/Referenced Cheating,4
Mild Smut,4
Kim Yongsun - Freeform,4
I Wrote This Instead of Sleeping,4
Texting,4
Canon Universe,4
Coming Out,4
Unrequited Love,4
Age Difference,4
Songfic,4
Behind the Scenes,4
Aftercare,4
Strap-Ons,4
BDSM,4
Getting Together,4
angsty fluff,4
Sexual Tension,4
Romantic Comedy,3
POV Second Person,3
Angst and Romance,3
LeanteaLang,3
Betrayal,3
