value,count
Fluff,318
Marauders Era (Harry Potter),294
Alternate Universe - Modern Setting,237
Angst,236
wolfstar,211
Slow Burn,210
Hurt/Comfort,190
Fluff and Angst,184
Marauders,162
Gay Sirius Black,157
Friends to Lovers,141
Bisexual Remus Lupin,136
Alternate Universe - Muggle,134
Mutual Pining,132
Texting,129
Happy Ending,128
Everyone Is Gay,126
Pansexual James Potter,121
Angst with a Happy Ending,117
Modern Marauders (Harry Potter),114
Gay Regulus Black,113
Jegulus,112
Alternate Universe - Canon Divergence,110
Lesbian Marlene McKinnon,105
Implied/Referenced Child Abuse,99
dorlene,98
Marauders Friendship (Harry Potter),98
Sirius Black & James Potter Friendship,87
Alternate Universe - Everyone Lives/Nobody Dies,82
Regulus Black Needs a Hug,80
Alternate Universe - Non-Magical,80
Alternate Universe - College/University,79
Pining,79
Alternate Universe - No Voldemort,77
Desi James Potter,75
Trans Regulus Black,72
jily,70
Getting Together,69
Enemies to Lovers,68
Gay Remus Lupin,66
Good Regulus Black,66
First Kiss,65
Flirting,65
Hogwarts,62
Regulus Black-centric,61
Not Canon Compliant,59
Remus Lupin & Lily Evans Potter Friendship,59
Explicit Sexual Content,56
Humor,56
Idiots in Love,55
Fluff and Humor,55
Lesbian Dorcas Meadowes,54
Good Peter Pettigrew,53
Regulus Black Deserves Better,52
Regulus Black Lives,52
Falling In Love,52
Smut,51
Bisexual Lily Evans Potter,50
Other Additional Tags to Be Added,48
Alternate Universe,48
Rosekiller,47
POV Remus Lupin,47
Emotional Hurt/Comfort,47
Welsh Remus Lupin,46
Minor Character Death,46
Found Family,46
Remus Lupin Needs a Hug,46
Bisexual James Potter,45
Light Angst,45
POV Sirius Black,45
Child Abuse,44
Eventual Smut,43
Sirius Black Needs a Hug,41
Secret Relationship,41
Regulus Black is a Little Shit,41
Established Sirius Black/Remus Lupin,40
First Wizarding War with Voldemort (Harry Potter),40
Regulus Black & Sirius Black Have a Good Relationship,40
Mental Health Issues,39
Romance,38
Albus Dumbledore Bashing,37
Drinking,37
Strangers to Lovers,36
POV Regulus Black,36
Fluff and Smut,35
Fake/Pretend Relationship,35
Friendship,35
Enemies to Friends to Lovers,35
Past Child Abuse,34
Bad Parent Walburga Black,34
Asexual Peter Pettigrew,34
Canon Compliant,34
POV James Potter,34
Starchaser,33
Band Fic,33
Implied Sexual Content,33
Angst and Hurt/Comfort,32
POV Multiple,32
Bisexual Sirius Black,32
Underage Drinking,31
Eating Disorders,31
Drunk Texting,31
Time Travel,30
Horcrux Hunting,30
Regulus Black and Sirius Black Angst,29
Internalized Homophobia,29
Implied/Referenced Self-Harm,29
Asexual Evan Rosier,28
Recreational Drug Use,28
Eventual Happy Ending,28
Established Relationship,28
Coming Out,27
Panic Attacks,27
slytherin skittles,27
French Sirius Black,27
Tooth-Rotting Fluff,27
Marylily,26
Character Death,26
Regulus Black & Remus Lupin Friendship,26
Canonical Character Death,25
Post-Traumatic Stress Disorder - PTSD,25
Jealousy,25
Bisexual Mary Macdonald,25
Manipulative Albus Dumbledore,25
Sirius Black is a Little Shit,25
Alternate Universe - High School,25
Love Confessions,24
Alternate Universe - Rock Band,24
Grief/Mourning,24
French Regulus Black,23
Anxiety,23
Anal Sex,22
One Shot,22
Sexual Tension,22
Alcohol,22
Meet-Cute,21
text fic,21
Canon-Typical Violence,21
Severus Snape Bashing,21
Domestic Fluff,21
Gay,20
Explicit Language,20
Indian James Potter,20
Sirius Black Speaks French,20
BAMF Regulus Black,20
LGBTQ Character,20
Not Beta Read,20
Miscommunication,20
Depression,20
The Noble and Most Ancient House of Black,19
No Smut,19
Time Travel Fix-It,19
Genderfluid Sirius Black,19
Smoking,19
Modern Era,19
Swearing,19
I'm Bad At Tagging,18
James Potter Has ADHD,18
Bisexual Regulus Black,18
Childhood Trauma,18
Murder,18
Hogwarts Sixth Year,18
Bad Parent Orion Black,18
Oblivious Remus Lupin,18
Not Actually Unrequited Love,18
Sharing a Bed,18
Minor Marlene McKinnon/Dorcas Meadowes,18
BAMF Lily Evans Potter,18
Eventual Romance,18
Lesbian Lily Evans Potter,17
How Do I Tag,17
Soulmates,17
Minor Sirius Black/Remus Lupin,17
Background Relationships,17
Self-Harm,17
Blood and Violence,17
Regulus Black Speaks French,17
Oral Sex,17
Period-Typical Homophobia,17
James Potter is a Good Friend,17
Autistic Regulus Black,17
Werewolf Remus Lupin,17
Chronic Illness,16
Warning: Walburga Black,16
Morally Grey Regulus Black,16
Mild Sexual Content,16
Sirius Black & Marlene McKinnon Friendship,16
Alternate Universe - Coffee Shops & Cafés,16
First War with Voldemort,16
Blood and Injury,16
Remus Lupin is a Little Shit,15
Polyamory,15
Pansexual Dorcas Meadowes,15
Jealous Sirius Black,15
Remus Lupin is So Done,15
Remus Lupin & James Potter Friendship,15
Hogwarts Era,15
Implied/Referenced Suicide,15
Sirius Black & Lily Evans Potter Friendship,15
Plus-Size Lily Evans Potter,14
Bisexual Barty Crouch Jr.,14
Everyone Needs A Hug,14
Muggle AU,14
Abusive Walburga Black,14
POV Alternating,14
Jealous James Potter,14
Past James Potter/Lily Evans Potter,14
kind of,14
Homophobia,14
Sexual Content,14
Trans Male Character,14
James Potter Needs a Hug,14
Kissing,14
Violence,14
Everybody Lives,13
Suicidal Thoughts,13
Drug Use,13
Endgame Regulus Black/James Potter,13
Regulus Black and Sirius Black Both Run Away,13
Kinda,13
Chronically Ill Remus Lupin,13
Pining Sirius Black,13
Marauders are a Band (Harry Potter),13
Protective James Potter,13
Protective Remus Lupin,13
Attempt at Humor,13
POV Lily Evans Potter,13
Hogwarts Seventh Year,13
Walburga Black's A+ Parenting,13
Coming of Age,13
Implied/Referenced Homophobia,13
Regulus Black & Pandora Lovegood Friendship,13
Friendship/Love,13
no beta we die like men,12
Underage Smoking,12
Slytherin Dorcas Meadowes,12
Alternate Universe - No Powers,12
Sirius Black Loves Remus Lupin,12
Animagus Regulus Black,12
Amortentia Potion (Harry Potter),12
Nonbinary Character,12
Banter,12
Slytherins Being Slytherins,12
Quidditch,12
Heavy Angst,12
Alternate Universe - Soulmates,12
Regulus Black is Bad at Feelings,12
Boys In Love,12
Oblivious Sirius Black,12
texting fic,12
Marauders' Era,12
Gay Male Character,12
Post-Hogwarts,12
No Angst,12
Artist Sirius Black,12
Angst and Feels,11
Chaotic Barty Crouch Jr.,11
Background Wolfstar,11
Tall Remus Lupin,11
Abusive Parents,11
Misunderstandings,11
Taylor Swift References,11
Requited Love,11
Original Character(s),11
Anal Fingering,11
Oblivious James Potter,11
Pop Culture,11
Dark Magic,11
Modern AU,11
James Potter Lives,11
Implied/Referenced Drug Use,11
Young Sirius Black,11
Fuck JKR,11
Cute,11
Get Together,11
Kidnapping,11
Lesbian Character,11
Angst and Fluff and Smut,11
Truth or Dare,11
Blow Jobs,11
Title from a Taylor Swift Song,10
Gay Evan Rosier,10
Nonbinary Dorcas Meadowes,10
Unhealthy Coping Mechanisms,10
Trans Remus Lupin,10
Fix-It,10
Everyone Is Alive,10
Torture,10
Death Eaters,10
Young Regulus Black,10
background Dorlene,10
Remus Lupin Loves Sirius Black,10
LGBTQ Themes,10
Wrong number,10
Famous Sirius Black,10
Family Fluff,10
Christmas,10
Regulus Black Feels,10
Aromantic Peter Pettigrew,10
Trans Character,10
Fluff and Hurt/Comfort,10
Social Media,10
Rimming,10
Alcohol Abuse/Alcoholism,10
Black Family Drama (Harry Potter),10
Bisexual Mary Macdonald (Harry Potter),10
Drinking Games,10
First Meetings,9
I Wrote This Instead of Sleeping,9
Mild Hurt/Comfort,9
Comfort,9
Weddings,9
University,9
Unreliable Narrator,9
Latino James Potter,9
Domestic Violence,9
Trans Sirius Black,9
Protective Regulus Black,9
James Potter & Lily Evans Potter Live,9
Trauma,9
Alternate Universe - Boarding School,9
James Potter is a Little Shit,9
Based on a Taylor Swift Song,9
Marauders Group Chat (Harry Potter),9
Love,9
Peter Pettigrew is a Marauder,9
Past Abuse,9
Trans Female Character,9
MWPP,9
Dancing,9
Endgame Jegulus,9
Never Have I Ever,9
Hand Jobs,9
slowburn,9
Some angst,8
BAMF Marlene McKinnon,8
Reunions,8
Crack Treated Seriously,8
Horcruxes,8
Slow Build,8
Party,8
First Dates,8
Pureblood Culture (Harry Potter),8
Post-Sirius Black's Prank on Severus Snape,8
Sirius Black Tries to Be a Good Sibling,8
Regulus Black & Lily Evans Potter Friendship,8
Top Remus Lupin,8
Bottom Sirius Black,8
No Lily Evans Potter Bashing,8
Pandora Lovegood and Evan Rosier are Siblings,8
James Potter & Lily Evans Potter Friendship,8
Summer Vacation,8
POV Marlene McKinnon,8
Protective Sirius Black,8
Order of the Phoenix (Harry Potter),8
Queer Themes,8
Pureblood Politics (Harry Potter),8
Raising Teddy Lupin,8
Drunken Flirting,8
Alternate Universe - Hogwarts,8
Jegulus Endgame,8
References to Depression,8
Eventual James Potter/Lily Evans Potter,8
Self-Esteem Issues,8
Everyone is Queer,8
Sort Of,8
Young Remus Lupin,8
Romantic Fluff,8
Minor James Potter/Lily Evans Potter,8
Young James Potter,8
Sad Sirius Black,8
Single Parent Remus Lupin,8
Slice of Life,8
Arranged Marriage,8
Death,8
Trans Lily Evans Potter,8
Pansexual Pandora Lovegood,8
Unrequited Love,8
James Potter Loves Regulus Black,8
Sexuality Crisis,8
Sirius Black Has ADHD,8
Gay Panic,8
Friends With Benefits,8
Past Relationship(s),8
Desi Harry Potter,8
Asexual Regulus Black,7
James Potter Being an Idiot,7
Explicit Consent,7
Background rosekiller,7
Lesbian Lily Evans,7
Feelings Realization,7
Simp James Potter,7
Fix-It of Sorts,7
Fluff and Crack,7
Drug Abuse,7
Barty Crouch Jr. is a Little Shit,7
Physical Abuse,7
Minor Violence,7
Making Out,7
1970s,7
The Prank,7
Soulmate-Identifying Marks,7
Semi-Public Sex,7
Implied/Referenced Torture,7
Transphobia,7
Regulus Black Loves James Potter,7
Remus Lupin is Bad at Feelings,7
Family Issues,7
Marauders era,7
Best Friends,7
Chronic Pain,7
Period Typical Attitudes,7
Evan Rosier Needs a Hug,7
Fame,7
black brothers angst,7
AU,7
Praise Kink,7
Regulus Black is a Good Sibling,7
Famous Remus Lupin,7
James Potter Ships Remus Lupin/Sirius Black,7
Mild Smut,7
Seer Regulus Black,7
Secrets,7
eventually,7
Marauders Friendship,7
Ballet Dancer Regulus Black,7
Asexual Character,7
Established Regulus Black/James Potter,7
Black Dorcas Meadowes,7
Family,7
Betrayal,7
No beta we die like the marauders,7
Alternate Universe - Pirate,7
Abuse,7
Anxiety Attacks,7
Shameless Smut,7
Light Dom/sub,7
Crack,7
Forced Proximity,7
Gay James Potter,7
Oblivious Regulus Black,7
Female Marauders (Harry Potter),7
marauders texting,7
Confident Remus Lupin,7
Rivals to Lovers,7
Canon Universe,6
Bisexual Dorcas Meadowes,6
Post-Marauders Era (Harry Potter),6
Chaos,6
I Don't Even Know,6
Mpreg,6
Suicide Attempt,6
POV Dorcas Meadowes,6
Emotional/Psychological Abuse,6
Drunken Shenanigans,6
James Potter is a simp,6
Gun Violence,6
Good Slytherins,6
Scars,6
Consensual Underage Sex,6
Sex Toys,6
Nightmares,6
Dramatic Sirius Black,6
fame au,6
Partying,6
Pandalily,6
Hogsmeade Dates,6
Disabled Remus Lupin,6
Raising Harry Potter,6
Requited Unrequited Love,6
Gay Sex,6
Supportive Sirius Black,6
Bisexual Lily Evans,6
BAMF Minerva McGonagall,6
Bipolar James Potter,6
texting au,6
Music,6
Jewish Remus Lupin,6
Coffee Shops,6
Established James Potter/Lily Evans Potter,6
BAMF Dorcas Meadowes,6
Past Drug Addiction,6
Complete,6
Slytherin,6
Protective Sibling Sirius Black,6
It Gets Worse Before It Gets Better,6
Tags Are Hard,6
Musician Sirius Black,6
Past Jily,6
Car Accidents,6
Yule Ball (Harry Potter),6
Wizarding Wars (Harry Potter),6
Slow Romance,6
Royal Prince Sirius Black,6
Mild Angst,6
Past Character Death,6
Sirius Black Lives,6
Getting Back Together,6
Bassist Remus Lupin,6
but not really,6
James Potter is So Whipped,6
Magic,6
Alternate Universe - Celebrity,6
Pansexual Sirius Black,6
Tags May Change,6
First Time,6
Regulus Black & Barty Crouch Jr. & Evan Rosier Friendship,6
Phone Sex,6
But also,6
Alternate Universe - Time Travel,6
Oblivious,6
Unplanned Pregnancy,6
Singing,5
Break Up,5
Regulus Black/James Potter in Love,5
Oneshot,5
SO MUCH FLUFF,5
The Author Regrets Nothing,5
Teacher Remus Lupin,5
Drowning,5
Regulus Black Redemption,5
POV Third Person,5
Sunseeker,5
Funny,5
Queer Sirius Black,5
Morally Ambiguous Character,5
POV Evan Rosier,5
Pandora Lovegood is a Rosier,5
Unhealthy Relationships,5
War,5
sorry - Freeform,5
Running Away,5
Dom/sub Undertones,5
Regulus Black Needs Therapy,5
First Love,5
Summer Love,5
Nonbinary Sirius Black,5
group chats,5
Wizarding World (Harry Potter),5
Child Neglect,5
Social Anxiety,5
Pre-First Wizarding War with Voldemort (Harry Potter),5
Jealous Regulus Black,5
Awkward Flirting,5
Genderfluid Character,5
Pansexual Remus Lupin,5
Pansexual Character,5
Severus Snape Has a Heart,5
Lily Evans Potter & Severus Snape Friendship,5
Inspired by Taylor Swift,5
religious trauma,5
Author Is Sleep Deprived,5
established wolfstar,5
Road Trips,5
Plot What Plot/Porn Without Plot,5
Sirius Black is Bad at Feelings,5
Lily Evans Potter Lives,5
Family Dinners,5
Boys Kissing,5
Demisexual James Potter,5
