fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Learning what life is,F/F,Yes,Yes,14 Oct 2020,27,General Audiences,No Archive Warnings Apply,"Angst,Fluff,Orphans,Olympique Lyonnais,Football | Soccer,Geniuses"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Orlando 2021- Hindsight,F/F,Yes,Yes,02 Sep 2018,27,Not Rated,No Archive Warnings Apply,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Take Shelter,F/F,Yes,Yes,25 Jan 2016,27,Mature,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con,Underage",
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Painter,F/F,Yes,Yes,17 Nov 2023,26,Mature,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Abby Dahlkemper/Sam Mewis,Ashlyn Harris/Ali Krieger,The Courage To Succeed,F/F,Yes,Yes,28 Jun 2022,26,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Babysitters,F/F,Yes,Yes,24 Apr 2017,26,General Audiences,No Archive Warnings Apply,"Babysitting,crying baby,Friendship"
Krashlyn - Fandom,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Finding Yourself,F/F,Yes,Yes,07 Oct 2015,26,Mature,No Archive Warnings Apply,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,Dancing with the devil,F/F,Yes,Yes,03 Nov 2014,26,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,One-Sided Affection,F/F,Yes,Yes,14 Jun 2014,26,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Talk,F/F,Yes,Yes,15 Nov 2021,25,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Servando Carrasco/Alex Morgan,Ashlyn Harris/Ali Krieger,Ten Strikes,F/F,Yes,Yes,02 Jan 2020,25,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Anchored,F/F,Yes,Yes,22 Jul 2015,25,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Five Senses,F/F,Yes,Yes,27 Jun 2014,25,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Human,F/F,Yes,Yes,27 Jan 2024,24,Explicit,Graphic Depictions Of Violence,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,USWNT and the Chocolate Factory,F/F,Yes,Yes,29 Apr 2016,24,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Christen Press,Ashlyn Harris/Ali Krieger,With Family Like Our's...,F/F,Yes,Yes,07 May 2020,23,Mature,Graphic Depictions Of Violence,"Violence,Alternate Universe,might get dark,wait it will get dark,my hero academia universe but not a crossover,No soccer,mature language,mafia"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The College Experience,F/F,Yes,Yes,13 Mar 2016,23,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe - College/University
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,"My princess and you the ""want to be baroness""",F/F,Yes,Yes,19 Nov 2015,22,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,I'm always there for you,F/F,Yes,Yes,24 Apr 2016,36,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Sue Bird/Megan Rapinoe,Ashlyn Harris/Ali Krieger,In My Mind,F/F,Yes,Yes,30 Jun 2022,35,Mature,No Archive Warnings Apply,"Everyone Is Gay,slowish burn,Everyone knows they like eachother,except for them,friends pushing them together,Friends to Lovers,miscommunication bc i was feeling naughty,very cute imo"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,With the wanting,F/F,Yes,Yes,16 Feb 2014,35,General Audiences,"Creator Chose Not To Use Archive Warnings,Major Character Death",
Women's Soccer RPF,Sarah Huffman/Abby Wambach,Ashlyn Harris/Ali Krieger,Domino,F/F,Yes,Yes,19 Oct 2014,35,Mature,Graphic Depictions Of Violence,"Violence,Graphic Description,War,Alternate Universe"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Goodbye Girl - Lyric Challenge Oneshot,F/F,Yes,Yes,05 May 2014,34,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,Beneath the waves (Prologue),F/F,Yes,Yes,08 May 2013,34,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Ashlyn Harris/Ali Krieger,Outside,F/F,Yes,Yes,17 Apr 2024,33,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Love,LGBTQ Character"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Unfinished Fic,F/F,Yes,Yes,04 Jun 2018,33,Mature,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Sea Captain's House - Part 17: Christmas One-Shot 2031,F/F,Yes,Yes,02 Jan 2021,32,General Audiences,No Archive Warnings Apply,
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Chances,F/F,Yes,Yes,04 Nov 2021,31,Mature,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,They Pulled No Punches,F/F,Yes,Yes,30 Oct 2016,30,General Audiences,Major Character Death,
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Orlando Incident,F/F,Yes,Yes,20 Jan 2023,29,Not Rated,Creator Chose Not To Use Archive Warnings,"ashlyn harris - Freeform,ali krieger - Freeform,Emily Sonnett - Freeform,Orlando Pride 2020 roster,2020 Challenge Cup,COVID disaster,Spanking,Paddling,Non-Sexual Ageplay,littlespace,Pullups,Aftercare"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The adviser,F/F,Yes,Yes,16 Mar 2016,29,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,A Tale in a Tale,F/F,Yes,Yes,12 Jun 2016,29,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe - Medieval
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,My everything,F/F,Yes,Yes,25 Dec 2014,29,Teen And Up Audiences,No Archive Warnings Apply,
La CQ (TV 2012),Tobin Heath/Christen Press,Ashlyn Harris/Ali Krieger,First Day of School,F/F,Yes,Yes,04 Jun 2022,28,Teen And Up Audiences,No Archive Warnings Apply,"Christen Press is the new girl,Tobin Heath is the popular athlete,Ashlyn Harris is the class nerd,Lindsey Horan and Tobin are tomboys,Tyler Heaps is the class bully,Alex Morgan is a cheerleader and class snitch,Kelley O'Hara is the class idiot,Alex Morgan is the daughter of the principal,Romantic Comedy,School,Tobin Heath is the captain of the soccer team"
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Small dump,F/F,Yes,Yes,20 Jul 2021,28,Mature,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Rachel Daly/Kristie Mewis,Ashlyn Harris/Ali Krieger,The Sniffing Party,F/F,Yes,Yes,11 Sep 2020,28,Explicit,Creator Chose Not To Use Archive Warnings,"Fetish Clothing,Panty Kink,BDSM,Foot Fetish,Lesbian Sex,Orgy,Leather Kink,National Women's Soccer League,US Women's Soccer National Team"
Women's Soccer RPF,Abby Dahlkemper/Sam Mewis,Ashlyn Harris/Ali Krieger,Free Base,F/F,Yes,Yes,01 May 2022,28,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,If you see her (tell her this),F/F,Yes,Yes,21 Oct 2013,42,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Christen Press,Ashlyn Harris/Ali Krieger,Basically USWNT's One Shot Book,F/F,Yes,Yes,07 May 2017,41,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"prompts,oneshots,NWSL,USWNT,CanWNT"
USWNT - Fandom,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Truth or Dare (funny/deep edition),F/F,Yes,Yes,19 Aug 2016,41,Not Rated,No Archive Warnings Apply,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,Sparks Fly,F/F,Yes,Yes,07 Sep 2015,41,Not Rated,Underage,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,"I Saw You, You Know",F/F,Yes,Yes,26 Jan 2021,40,Explicit,No Archive Warnings Apply,"Krashlyn - Freeform,Krashlyn-freeform"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,random a team crumbs,F/F,Yes,Yes,27 Nov 2019,40,Teen And Up Audiences,No Archive Warnings Apply,"Random & Short,Jealousy,sleepy ali,Weird Fluff,Speeches"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Leave Her Alone,F/F,Yes,Yes,27 Oct 2019,40,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Background Preath - Freeform,Krashlyn - Freeform,Sexual Harassment,5+1 Things"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,"The beginning, The middle and The end.",F/F,Yes,Yes,04 Sep 2016,40,Not Rated,Creator Chose Not To Use Archive Warnings,
Presston,Christen Press/Julie Johnston,Ashlyn Harris/Ali Krieger,I said I love you but I lied.,F/F,Yes,Yes,06 May 2017,40,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Sarah Huffman/Abby Wambach,Ashlyn Harris/Ali Krieger,There's Gotta Be Something More,F/F,Yes,Yes,04 Jan 2016,40,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,WoSo One-Shots,F/F,Yes,Yes,28 Jan 2023,39,Explicit,Creator Chose Not To Use Archive Warnings,"Homophobia,Abuse,Deaf Character,mute character"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,perfect,F/F,Yes,Yes,24 Apr 2020,39,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"High School,College,its like hs-college-adults,Break Up,Angst,not bad though,Fluff,Implied Sexual Content,First Kiss,First Dates,First Time,Moving In Together,Coming Out,Homophobia,Marriage Proposal,Weddings,its weird just stay here for the ride"
USWNT - Fandom,ali krieger/ashlyn harris,Ashlyn Harris/Ali Krieger,Remember Me,F/F,Yes,Yes,06 Jun 2016,39,Not Rated,"Graphic Depictions Of Violence,Major Character Death",
Women's Association Football | Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Not your fucking friend,F/F,Yes,Yes,12 Dec 2021,37,Mature,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Summer Delight,F/F,Yes,Yes,15 Jul 2020,37,Mature,No Archive Warnings Apply,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,It's Always Been You,F/F,Yes,Yes,09 Aug 2020,37,Not Rated,Creator Chose Not To Use Archive Warnings,Alternate Universe - College/University
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Barren,F/F,Yes,Yes,18 Jan 2016,37,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Abby Wambach/Alex Morgan,Ashlyn Harris/Ali Krieger,The Special Trio,F/F,Yes,Yes,29 Dec 2015,37,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,US Women's Soccer National Team
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,You sweet thing (tell me your name),F/F,Yes,Yes,04 Sep 2013,37,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Ali Krieger/Reader,Ashlyn Harris/Ali Krieger,I Love You For Infinity,F/F,Yes,Yes,27 Apr 2022,36,Explicit,Creator Chose Not To Use Archive Warnings,"Smut,Fluff,Humor,Useless Lesbians,Lesbian Character,No Lesbians Die,Additional Warnings In Author's Note,Warnings May Change,Swearing,Colourful language,US Women's Soccer National Team,Football | Soccer,Washington Spirit,Orlando Pride,Portland Thorns,Long-Distance Relationship,Idiots in Love"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Together we're gold.,F/F,Yes,Yes,19 May 2016,48,Not Rated,No Archive Warnings Apply,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Youtube es muy pequeño,F/F,Yes,Yes,06 Nov 2015,48,Not Rated,Creator Chose Not To Use Archive Warnings,Internet
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Sea Captain's House - Part 14: Christmas One-Shot 2039,F/F,Yes,Yes,24 Dec 2019,47,General Audiences,No Archive Warnings Apply,
Women's Soccer RPF,revealed later,Ashlyn Harris/Ali Krieger,She Will Be Loved,F/F,Yes,Yes,23 Mar 2019,47,Mature,"Creator Chose Not To Use Archive Warnings,Major Character Death","Alcoholics Anonymous,Fluff and Angst,Ex Girlfriends,Grief"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,If Only,F/F,Yes,Yes,29 Dec 2015,47,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Giving Thanks,F/F,Yes,Yes,27 Nov 2015,47,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Alex Morgan,Ashlyn Harris/Ali Krieger,Bestfriends? We'd prefer Family,F/F,Yes,Yes,31 Aug 2015,47,Not Rated,Creator Chose Not To Use Archive Warnings,USWNT
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Expect the Unexpected During the World Cup,F/F,Yes,Yes,03 Aug 2015,47,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Original Female Character(s),Ashlyn Harris/Ali Krieger,She,F/F,Yes,Yes,23 Jun 2022,46,Explicit,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,How Did We Get Here?,F/F,Yes,Yes,25 Nov 2018,46,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply",Original Character(s)
USWNT - Fandom,Kelley O'Hara/Original Female Character(s),Ashlyn Harris/Ali Krieger,New trainer part 2 (Kelley O'Hara),F/F,Yes,Yes,29 Nov 2020,45,Not Rated,Creator Chose Not To Use Archive Warnings,"Fluff,just that"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,The Runaway,F/F,Yes,Yes,10 Dec 2016,45,Teen And Up Audiences,Graphic Depictions Of Violence,
USWNT - Fandom,Kelley O'Hara/Original Female Character(s),Ashlyn Harris/Ali Krieger,New trainer (Kelley O’Hara x reader),F/F,Yes,Yes,29 Nov 2020,44,Not Rated,Creator Chose Not To Use Archive Warnings,"US Women's Soccer National Team,Paintball,Reunions,Fluff"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,"To Us, Stockholm and Sara Thunebro",F/F,Yes,Yes,14 Sep 2015,44,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Rose Lavelle/Mallory Pugh,Ashlyn Harris/Ali Krieger,West View High,F/F,Yes,Yes,28 Sep 2021,42,General Audiences,No Archive Warnings Apply,"Alternate Universe - High School,High School,Teen Romance,Alternate Universe - Teenagers,Teen Angst,Slow Romance,Slow Burn,Young Love,high school parties,hopeless lovers,Angst with a Happy Ending,Implied/Referenced Cheating"
Women's Soccer RPF,Lindsey Horan/Emily Sonnett,Ashlyn Harris/Ali Krieger,Unconditional love,F/F,Yes,Yes,01 Jun 2020,42,Not Rated,Rape/Non-Con,"Emotional,Sad,Happy Ending,Heartfelt,Pregnancy"
Women's Soccer RPF,Alex Morgan/Megan Rapinoe/Julie Ertz,Ashlyn Harris/Ali Krieger,Football RPs,F/F,Yes,Yes,26 Sep 2019,42,Explicit,No Archive Warnings Apply,"Girl Penis,Pregnancy,Pregnant Sex,Anal Sex,Anal"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Vices,F/F,Yes,Yes,18 Sep 2016,42,Mature,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Did you hear?,F/F,Yes,Yes,25 Aug 2016,42,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,After The Walking Dead,F/F,Yes,Yes,17 Sep 2015,42,Mature,No Archive Warnings Apply,"same-gender love,Lesbian Character,Lesbian Relationship"
Women's Soccer RPF,Tobin Heath/Original Female Character(s),Ashlyn Harris/Ali Krieger,Soccer Love,F/F,Yes,Yes,17 Sep 2019,53,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Redemption,F/F,Yes,Yes,07 Sep 2018,53,Not Rated,No Archive Warnings Apply,"NWSL,Orlando Pride,Chicago Red Stars,Playful Flirting,Fluff,game/training-related fic"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,We Don't Have Each Other,F/F,Yes,Yes,19 Jul 2016,53,Teen And Up Audiences,No Archive Warnings Apply,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Saving Grace,F/F,Yes,Yes,31 Mar 2016,53,Mature,Creator Chose Not To Use Archive Warnings,
USWNT - Fandom,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Here we go,F/F,Yes,Yes,03 Nov 2014,53,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Christen Press,Ashlyn Harris/Ali Krieger,Christmas memories,F/F,Yes,Yes,08 Dec 2019,52,Not Rated,Creator Chose Not To Use Archive Warnings,"Christmas Fluff,Fluff,Christmas,Fluffy,Christmas songs,usnwt - Freeform,usnwst,PREATH - Freeform,Krashlyn - Freeform"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,New addition,F/F,Yes,Yes,05 Dec 2015,52,General Audiences,Creator Chose Not To Use Archive Warnings,
Krashlyn - Fandom,ali krieger/ashlyn harris,Ashlyn Harris/Ali Krieger,Save Me,F/F,Yes,Yes,21 Jul 2015,52,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Alex Morgan/Kelley O'Hara,Ashlyn Harris/Ali Krieger,Life Could Be A Dream,F/F,Yes,Yes,09 Jan 2014,52,General Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe - High School
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Can't remember the last time (that I saw you happy),F/F,Yes,Yes,03 Sep 2013,52,Not Rated,Creator Chose Not To Use Archive Warnings,
Women's Association Football | Women's Soccer RPF,Kelley O'Hara/Emily Sonnett,Ashlyn Harris/Ali Krieger,There she is,F/F,Yes,Yes,25 Mar 2022,51,Mature,Creator Chose Not To Use Archive Warnings,"Slow Burn,Love at First Sight,Smut,USWNT,camp sex,and they were ROOMMATES,Fluff"
Women's Soccer RPF,Kelley O'Hara/Hope Solo,Ashlyn Harris/Ali Krieger,the worst part is not knowing,F/F,Yes,Yes,04 Sep 2015,51,Teen And Up Audiences,No Archive Warnings Apply,AU
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Through The Years,F/F,Yes,Yes,21 May 2017,50,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Alex Morgan/Kelley O'Hara,Ashlyn Harris/Ali Krieger,Last Ones Standing,F/F,Yes,Yes,20 Jun 2018,50,Mature,"Graphic Depictions Of Violence,Major Character Death","Zombie Apocalypse,Alternate Universe"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,You know how to give me a good scare,F/F,Yes,Yes,20 Jun 2016,50,General Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,Fire and Ice,F/F,Yes,Yes,05 Jan 2016,50,Mature,No Archive Warnings Apply,
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Ashlyn Harris/Ali Krieger,It's All On You,F/F,Yes,Yes,17 Aug 2013,50,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
