fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Harry Potter - J. K. Rowling,Daphne Greengrass/Harry Potter,Lily Evans Potter/James Potter,Harry's Guest,F/M,Yes,No,14 Feb 2020,981,Mature,No Archive Warnings Apply,"Ravenclaw Harry Potter,Harry Potter is Not the Boy-Who-Lived,Twins,Alternate Universe - No Voldemort,Accidental Voyeurism"
Harry Potter - J. K. Rowling,Hermione Granger & Harry Potter,Lily Evans Potter/James Potter,"A Family, Albeit Broken",F/M,Yes,No,12 Dec 2022,980,Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Wrong Boy-Who-Lived (Harry Potter),Sort Of,Female Harry Potter,Obscurial Harry Potter,Slytherin Harry Potter,Ravenclaw Hermione Granger,Post-Traumatic Stress Disorder - PTSD,Harry Potter Has PTSD,Harry Potter Has a Twin,No Bashing,I certainly criticize certain characters but I don't hyperbolize them,James Potter & Lily Evans Potter Live,Abusive Dursley Family (Harry Potter),Implied/Referenced Child Abuse,Additional Warnings In Author's Note,Language,Harry Potter Has a Different Name,Harry Potter is a Little Shit,Hespera Rue Potter is a Potty Mouth,Not beta'd but I'm proficient in proofreading,Not ""Brit-picked"" but I tried to be accurate to the general vernacular,Implied/Referenced Sexual Assault,Implied/Referenced Rape,they're really not thematic or graphic they just unfortunately exist,there are a lot of ghosts,there are two ghosts in a dedicated sapphic relationship,But that's background,occasional alternate POVs,for the record you should regard the prologue as a trailer not a pilot episode"
Harry Potter - J. K. Rowling,Sirius Black & Harry Potter,Lily Evans Potter/James Potter,Sirius Black: The Godfather,F/M,Yes,No,23 Mar 2022,980,General Audiences,No Archive Warnings Apply,"Domestic Fluff,Godfather/godson bonding,Good Godparent Sirius Black,Wartime Fic,Baby Harry Potter,Temper Tantrums,because little prongslet wants his padfoot,really just an excuse for me to write some cute kid harry and besotted sirius,Adorable Harry Potter,Sirius Black & James Potter Friendship,Protective Sirius Black,(obv he kinda fails at that but its not his fault ykno?),harry is his child and always has been. fight me on this.,sappy sirius,Harry’s First Word,Hurt/Comfort,Harry Potter's Childhood With the Dursleys,Dursleys A+ Parenting mentioned,Canon Compliant,(to be clear: this is a series of compliant one shots in the same universe)"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,Lily Evans and the Peculiar Case of Sirius Black,F/M,Yes,No,18 Mar 2022,977,Not Rated,Creator Chose Not To Use Archive Warnings,"Getting Together,Mutual Pining,Idiots in Love,Mentions of The Prank,Fix-It,Hurt/Comfort,Fluff,Bickering,Lily has had enough,Minor James Potter/Lily Evans Potter,James is very emotional,Sirius Black Needs a Hug,Remus Lupin & Lily Evans Potter Friendship,Protective Lily Evans Potter,Jealous Sirius Black,Protective James Potter,Found Family,Marauders Era (Harry Potter),Humor,Sirius Black is Bad at Feelings,So is Remus,BAMF Lily Evans Potter,Remus Lupin Casanova of Gryffindor Tower"
Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,Lily Evans Potter/James Potter,Ambition,F/M,Yes,No,21 Sep 2022,977,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Harry Potter Setting,Slytherin Harry Potter,Lily Evans Potter Lives,James Potter Lives,James Potter Being an Asshole,Bisexual Harry Potter,Gay Draco Malfoy,Trans Ginny Weasley,Ron Weasley Being an Asshole,Manipulative Albus Dumbledore,Albus Dumbledore Being an Idiot,Albus Dumbledore Bashing,Smart Harry Potter,Black Hermione Granger,Brown Harry Potter"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,"Football, Calculus, and Cappuccinos",F/M,Yes,No,05 Apr 2021,977,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"jily,Football | Soccer,Alternate Universe - Modern Setting,Alternate Universe - Muggle,Mutual Pining,Friends to Lovers,Slow Burn,Alternate Universe - Coffee Shops & Cafés,football player James,Alternate Universe,university student lily,Angst,Angst with a Happy Ending,when I say slow burn I really do mean slow burn,but i promise it ends well,Fluff,Fluff and Angst,Fluff and Humor,Alternate Universe - Celebrity,Famous James"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter/Severus Snape,Lily Evans Potter/James Potter,Birthday Cake,F/M,Yes,No,23 Jul 2020,975,General Audiences,No Archive Warnings Apply,"Severitus | Severus Snape is Harry Potter's Parent,Polyamory,Triad Marriage,Fluff,Cute,Domestic Fluff,Baby Harry,Kissing,Sweet"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,please don't be in love with someone else,F/M,Yes,No,02 Mar 2019,973,Not Rated,No Archive Warnings Apply,"remus isn't actually her soulmate,Soulmate-Identifying Marks,Alternate Universe - Soulmates,Pining,Angst,Fluff,jily,Miscommunication"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,Sorry I'm Late - I Was Searching For You,F/M,Yes,No,19 Jul 2023,972,Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Modern Setting,Alternate Universe - Non-Magical,Alternate Universe - College/University,Marauders,werewolves still be werewolving,long fic,Recreational Drug Use,Smoking,Sirius is a flirt,Remus is a Literature nerd,Remus Lupin & Lily Evans Potter Friendship,Gay Sirius Black,Bisexual Remus Lupin,wolfstar,Light BDSM,Angst,Angst with a Happy Ending,Hurt/Comfort,Implied/Referenced Child Abuse,Modern Marauders (Harry Potter),Working through things in a healthy way eventually,Werewolf Remus Lupin,Alternate Universe - Coffee Shops & Cafés,Meeting the Parents"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,"Swipe Right, Swing Left",F/M,Yes,No,25 Nov 2018,971,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Politics,American Politics,Alternate Universe - Modern Setting,lily works for a presidential campaign,james is a reporter,they meet on tinder,shenanigans ensue,Community: HPFT"
Harry Potter - J. K. Rowling,Lucifer (Supernatural)/Harry Potter,Lily Evans Potter/James Potter,The New Marauders and the Trickster God,F/M,Yes,No,21 Nov 2020,971,Teen And Up Audiences,No Archive Warnings Apply,"Female Lucifer (Supernatural),Female Alastair (Supernatural),Fluff and Humor,Gabriel (Supernatural) is Loki,Protective Gabriel,Bottom Castiel,Demon Dean Winchester,Powerful Harry,Prankster Harry Potter,Modern Marauders (Harry Potter),Prankster Gabriel,Threesome - F/M/M,Lily Evans Potter & Severus Snape Friendship,James Potter Lives,Lily Evans Potter Lives"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,Of Brothers and Boyfriends,F/M,Yes,No,01 Jul 2011,971,Explicit,No Archive Warnings Apply,"Angst,Coitus Interruptus,Cuddling and Snuggling,Flirting,Fluff,Hair,Anal Sex,Fights,Hurt/Comfort,Drunkenness,Massage,Blow Jobs,Humor,Frottage,Licking,Clothing Kink,Biting"
Harry Potter - J. K. Rowling,James Potter & Harry Potter,Lily Evans Potter/James Potter,the heart of a lion,F/M,Yes,No,05 May 2022,970,Not Rated,Creator Chose Not To Use Archive Warnings,"James Potter Lives,Sirius Black & James Potter Friendship,Remus Lupin & James Potter Friendship,One Shot,Fix-It,Wizarding Politics,BAMF Remus Lupin,BAMF Sirius Black,BAMF James Potter,Regulus Black gets the recognition he deserves,Gryffindor Harry Potter,Family Feels,No beta we die like Lily,Protective James Potter,Protective Remus Lupin,Protective Sirius Black,we don't respect jkr's terf ways in this house"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,"We Got No Troubles, Life is the Bubbles",F/M,Yes,No,21 Nov 2021,970,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Muggle,Theatre,Theatre kid AU,The little mermaid - Freeform,Alternate Universe - High School"
Harry Potter - J. K. Rowling,Harry Potter & Severus Snape,Lily Evans Potter/James Potter,How Severus Snape Unintentionally Fucks up Albus Dumbledores Plans....,F/M,Yes,No,14 Dec 2021,968,Teen And Up Audiences,"Graphic Depictions Of Violence,No Archive Warnings Apply","Creature Severus Snape,nundu,Good Severus Snape,Young Severus Snape,Severus Snape-centric,Young Harry Potter,Manipulative Albus Dumbledore,Evil Albus Dumbledore,Bad Albus Dumbledore,Albus Dumbledore Bashing,Lily Evans Potter Bashing,James Potter Bashing,Sirius Black Bashing,Remus Lupin Bashing,Unspeakables (Harry Potter),Unspeakable Severus Snape,BAMF Severus Snape,Wizengamot (Harry Potter),Trials,Memories,Occlumency (Harry Potter),Legilimency (Harry Potter),Good Tom Riddle?,good Voldemort?,Ambiguous/Open Ending,im evil,Severitus | Severus Snape is Harry Potter's Parent,Potions,Creature Inheritance,Creature Fic,Azkaban,Marauders Era (Harry Potter),Hogwarts Forbidden Forest,Shrieking Shack (Harry Potter)"
Harry Potter - J. K. Rowling,Regulus Black/James Potter,Lily Evans Potter/James Potter,awash with color,F/M,Yes,No,24 Dec 2023,968,Mature,"Graphic Depictions Of Violence,Major Character Death","Child Abuse,James Potter is a Good Friend,Hurt/Comfort,Soulmates,Marauders Era (Harry Potter),Internalized Homophobia,Slow Burn,Family Feels,Fluff,Angst,Growing Up,Pining,Polyamory,Marlene McKinnon & James Potter Friendship,Pureblood Culture (Harry Potter),POV Multiple,Black Family Drama (Harry Potter),Manipulative Albus Dumbledore,Good Slytherins,Everyone Is Gay,Mental Health Issues,Found Family,BAMF Minerva McGonagall,Compulsory Heterosexuality,Protective Siblings,Alcohol Abuse/Alcoholism,Implied Sexual Content,Alternate Universe - Canon Divergence,Other Ships Not Mentioned in Tags"
Harry Potter - J. K. Rowling,Lily Evans/James Potter,Lily Evans Potter/James Potter,Broomflight,F/M,Yes,No,28 May 2011,968,Teen And Up Audiences,No Archive Warnings Apply,AU
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,Return to Godric's Hollow,F/M,Yes,No,19 May 2022,966,Teen And Up Audiences,No Archive Warnings Apply,"Magically Powerful Harry Potter,Magically Powerful Draco Malfoy,James Potter & Lily Evans Potter Live,James Potter Lives,Lily Evans Potter Lives,James Potter Bashing,Lily Evans Potter Bashing,Implied/Referenced Child Abuse,Post-War,Harry Potter is a Weasley,Kidnapping"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,There is a Light That Never Goes Out,F/M,Yes,No,29 Apr 2017,965,Mature,No Archive Warnings Apply,"wolfstar,jily,Fluff,Alternate Universe - Non-Magical,Alternate Universe - Modern Setting,Everybody Lives,Family Issues,Sexual Tension,just some light happy stuff really"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,The Art of Misdirection,F/M,Yes,No,22 Aug 2016,965,Teen And Up Audiences,No Archive Warnings Apply,"Matchmaking,Soulmate-Identifying Marks,Slow Burn,Alternate Universe - Soulmates,theres a lot of teenage drama and friendship,also a lot of birthday parties,(but i swear i only made up one of the in-story bdays),(the rest are jkr approved or backstory),and wolfstar may or may not take a while to get their shit together,just as a warning"
Harry Potter - J. K. Rowling,Remus Lupin/Regulus Black,Lily Evans Potter/James Potter,A Very Slytherin Romance,F/M,Yes,No,27 Jun 2019,993,General Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Lily Evans Potter & Severus Snape Friendship,Regulus Black Lives,Regulus gets things done,Remus blends into furniture,James finds love,Everybody Lives,Except Voldemort,he's a cock,Sirius feels betrayed,no one will listen to him,Sirius/James was WAY back in the past lol,Good Severus Snape,Crack,Fluff,Drama,Humor,Sirius is very passionate,Good Draco Malfoy,Tiny Draco in love with Lily,and her hair"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Lily Evans Potter/James Potter,It's just Coffee,F/M,Yes,No,28 Mar 2021,992,General Audiences,No Archive Warnings Apply,"Single Parent AU,College AU,Muggle AU,texting fic,Modern AU,look this is just fluff and goo,but like of the teasing variety"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Lily Evans Potter/James Potter,All the Young Dudes,F/M,Yes,No,31 Dec 2020,991,Mature,"Graphic Depictions Of Violence,Major Character Death,No Archive Warnings Apply,Graphic Depictions Of Violence,Major Character Death,No Archive Warnings Apply,Graphic Depictions Of Violence,Major Character Death,No Archive Warnings Apply,Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence,Major Character Death,No Archive Warnings Apply,Major Character Death,Graphic Depictions Of Violence","Marauders Era (Harry Potter),Marauders,Marauders Friendship (Harry Potter),wolfstar,Slow Burn,Canon Compliant,Angst,Fluff and Angst,Requited Love,Canonical Character Death,First War with Voldemort,First Kiss,Перевод на русский | Translation in Russian,Marauders,Marauders Era (Harry Potter),Marauders Friendship (Harry Potter),wolfstar,Slow Burn,Canon Compliant,Angst,Fluff,Fluff and Angst,Requited Love,Canonical Character Death,First War with Voldemort,First Kiss,TRADUCTION,First War with Voldemort,Canon Compliant,Requited Love,Canonical Character Death,First Kiss,Marauders,wolfstar,Getting Together,Slow Burn,Angst,Fluff,Fluff and Angst,Marauders' Era,Marauders,Marauders Friendship (Harry Potter),wolfstar,Slow Burn,Canon Compliant,Angst,Fluff,Fluff and Angst,Requited Love,Canonical Character Death,Marauders' Era,Marauders,Marauders Friendship,wolfstar,Get Together,Slow Burn,so slow,it's slow,seriously,Complete,Canon Compliant,Angst,Fluff,Fluff and Angst,Requited Love,Canonical Character Death,First War with Voldemort,First Kiss,Period Typical Attitudes"
