fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
방탄소년단 | Bangtan Boys | BTS,Kim Namjoon | RM/Min Yoongi | Suga,Min Yoongi | Suga/Park Jimin,Inspiration,M/M,No,Yes,27 Mar 2020,"1,679",Mature,Creator Chose Not To Use Archive Warnings,"first off,Bottom Min Yoongi | Suga,Top Kim Namjoon | RM,Top Jeon Jungkook,Top Kim Taehyung | V,Top Park Jimin (BTS),Top Jung Hoseok | J-Hope,Top Kim Seokjin | Jin,Cat Hybrid Min Yoongi | Suga,Dog Hybrid Kim Namjoon | RM,Dog Hybrid Jeon Jungkook,Dog Hybrid Kim Taehyung | V,Dog Hybrid Park Jimin (BTS),Dog Hybrid Jung Hoseok | J-Hope,Hybrid Kim Seokjin | Jin,so yoons a cat and the others are dogs,Anal Sex,Knotting,Knot inflation,some sort of knotting cause you know yoongis a cat,theres no mpreg tho,Mating Cycles/In Heat,Slutty Min Yoongi | Suga,DID I REALLY HAVE TO MAKE THAT TAG,hes slutty when hes in heat,its not abo but if it was yoon would be an omega cause hes recessive,and the others would be alphas because theyre dominant,part 1 is namjoons,Dubious Consent,cause of the heat,but there’ll talk about it eventually,so feelings,So y’all let me write anal sex huh,i mean maybe,but Yoongi has a vagina,Boypussy,Vaginal Sex,part 2s the maknae line,Threesome - M/M/M,Double Penetration,both in his pussy tho,Oral Knotting,my boy takes that knot in his MOUF,also,Mind Break,thats huge in this thats constantly yoongi in this,and his tail is played with a lot,part 3s jin and hobi,so now dp but in both holes,he gets called a bitch,cause thats a female dog,GET IT,Breeding,not like literally but yoongi wants it,Rutting,why didnt i tag those before"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,butterfly kisses,M/M,No,Yes,08 Jun 2017,"1,679",Not Rated,Creator Chose Not To Use Archive Warnings,"vkook if u squint,Alternate Universe - Soulmates,rapper!Yoongi,side namjin,wheres jeongguk? good question"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,Teach me the way to your heart,M/M,No,Yes,26 Jul 2022,"1,678",Explicit,No Archive Warnings Apply,"Alternate Universe - College/University,Strangers to Lovers,Truth or Dare,First Kiss,Fluff,The tiniest bit of angst for like a single second,Pining,Falling In Love,Kissing Lessons,First Time,Loss of Virginity,First Time Blow Jobs,Frottage,Sweet Min Yoongi | Suga,Cuddling & Snuggling,Kissing,Making Out,Oblivious Min Yoongi | Suga,until!!,Feelings Realization,It's pretty soft and cute ngl,Hand Jobs,Love Confessions,Anal Fingering,Anal Sex,yoongi is whipped for jimin and that is a truth of the universe"
방탄소년단 | Bangtan Boys | BTS,Kim Namjoon | RM/Park Jimin,Min Yoongi | Suga/Park Jimin,Home is where the heart is,M/M,No,Yes,20 Jun 2023,"1,678",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Omega Park Jimin (BTS),Omega Kim Taehyung | V,Omega Kim Seokjin | Jin,Alpha Kim Namjoon | RM,Alpha Jeon Jungkook,Alpha Min Yoongi | Suga,Alpha Jung Hoseok | J-Hope,Bottom Park Jimin (BTS),Bottom Kim Taehyung | V,Bottom Kim Seokjin | Jin,Top Jeon Jungkook,Top Min Yoongi | Suga,Top Kim Namjoon | RM,Top Jung Hoseok | J-Hope,Arranged Marriage,Forced Marriage,Alpha/Beta/Omega Dynamics,Platonic Soulmates Kim Taehyung | V & Park Jimin,Platonic Soulmates,Fluff,Angst,Fluff and Angst,Hurt/Comfort,Innocent Park Jimin (BTS),Mean Kim Taehyung | V,Lonely Park Jimin (BTS)"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,what the headlines don't tell you,M/M,No,Yes,28 Sep 2017,"1,676",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Superheroes/Superpowers,that's pretty much it really,there's a bookshop in there too,Non-Graphic Violence,mostly implied really,i can't write violence at all,but i do think a superhero au calls for SOME form of action,mostly lighthearted a dash of fluff zero angst,Getting Together,Friendship"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,Sweetening Sugar,M/M,No,Yes,11 Nov 2019,"1,675",Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - College/University,Music Major Min Yoongi | Suga,Dance Major Park Jimin (BTS),Barista Park Jimin (BTS),Strangers to Lovers,Falling In Love,Slow Burn,Anxiety Disorder,anxiety medication,POV Min Yoongi | Suga,side namjin,Explicit Sexual Content,Jin is extra sassy,hobi is supportive,Namjoon is quiet and understanding,Lots of supportive friendships,loads of cuteness,Lots of cuddles,happy happy happy ending"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,Mouse Trap,M/M,No,Yes,14 Mar 2017,"1,674",Explicit,Creator Chose Not To Use Archive Warnings,"park jimin harem,literally park jimin and everyone,bottom!jimin,Kissing,Boys Kissing,Anal Sex,Explicit Sexual Content,Sexual Tension,Teasing,Humor,Fluff,variety show au,Anal Fingering,Dry Humping,Oral Sex,Multiple Orgasms,Daddy Kink,Top everyone else,Riding,Hardcore,Overstimulation,Plot What Plot/Porn Without Plot,well theres actually plot and porn,Porn With Plot,Dirty Talk,Dirty Jokes,Seduction,Water Sex"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Min Yoongi | Suga/Park Jimin,For Whom the Bell Tolls,M/M,No,Yes,14 Dec 2015,"1,672",General Audiences,No Archive Warnings Apply,"Alternate Universe - Urban Fantasy,First Meetings,Drama,Pre-Slash,Friendship,Hurt/Comfort,Minor Violence,Minor Injuries,Spells & Enchantments,Witches,Fluff,Worldbuilding,Despite the title nobody dies!,Alternate Universe,Protectiveness,Bullying,Alternate Universe - High School,Magic,tags are a mess"
방탄소년단 | Bangtan Boys | BTS,Kim Namjoon | RM/Min Yoongi | Suga,Min Yoongi | Suga/Park Jimin,Show Hybrid,M/M,No,Yes,23 Jun 2019,"1,666",Explicit,Creator Chose Not To Use Archive Warnings,"Hybrids,Master/Pet,Sub Min Yoongi | Suga,Exhibitionism,Fluff and Angst,Hurt/Comfort,Mildly Dubious Consent,Hybrid Trainer Kim Namjoon,Cat Hybrid Min Yoongi | Suga,BDSM elements,Dom/sub Undertones,Butt Plugs,Dog Hybrid Jung Hoseok | J-Hope,Praise Kink,kind-of-sexual-slavery?,still soft tho,Spanking"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,Min Yoongi | Suga/Park Jimin,"Inhale, Exhale",M/M,No,Yes,04 Jul 2018,"1,665",Mature,No Archive Warnings Apply,"Magical Realism,Alternate Universe - College/University,Romance,Fluff"
