fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,A Moment of Truth,F/F,No,No,04 Jan 2016,729,Mature,No Archive Warnings Apply,"Falling In Love,Who needs angst,Sex Magic,Henry knew all along,Lots of Sex,magic!cock"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,A Change of Heart,F/F,No,No,21 Sep 2014,729,Teen And Up Audiences,No Archive Warnings Apply,"Femslash,Swan-Mills Family,Swan Queen Big Bang,Swan Queen Big Bang 2014,Idiots in Love,Bodyswap,Emotional Hurt/Comfort,Angst and Hurt/Comfort,Hurt/Comfort,Angst with a Happy Ending"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,a love that is stupid and beautiful,F/F,No,No,23 Apr 2021,728,General Audiences,Creator Chose Not To Use Archive Warnings,"Idiots in Love,Jealous Regina,First Kiss,general stupidity,sq moms,Swan-Mills Family"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,Secretly Domestic,F/F,No,No,12 Oct 2019,727,General Audiences,No Archive Warnings Apply,"Domestic Fluff,Fluff and Humor,Divorced Lesbian Mommies,Enemies to Friends to Lovers,Alternate Universe - Canon Divergence,Post-Season/Series 01"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,Brighter in the Darkness,F/F,No,No,24 May 2015,727,General Audiences,No Archive Warnings Apply,"Eventual Swan Queen,mentions of Outlaw Queen,mentions of Captain Swan"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,Guardian Angel,F/F,No,No,03 Dec 2014,727,Explicit,"Graphic Depictions Of Violence,Rape/Non-Con","Angst,Angst with a Happy Ending,Supernatural Elements,Angel Wings,Family"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,The Evil Queen and her Knight,F/F,No,No,17 Mar 2022,726,Teen And Up Audiences,No Archive Warnings Apply,
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,Who's the Girlfriend?,F/F,No,No,29 Aug 2017,725,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"prompt,Jealous Regina"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,I Close My Eyes (and See You Before Me),F/F,No,No,31 Oct 2015,725,Explicit,No Archive Warnings Apply,"mentions of CS/OQ,set vaguely post 5B,Will probably become AU at some point in 5A,Angst and Fluff and Smut,Happy Ending,I swear"
Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Evil Queen | Regina Mills/Emma Swan,Many Miles to Avalon,F/F,No,No,20 Apr 2014,724,Mature,No Archive Warnings Apply,"Arthurian,Action/Adventure,Angst,Fluff,Romance,Family"
