fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Harry Potter - J. K. Rowling,Lily Evans/OC,Marlene McKinnon/Dorcas Meadowes,lover (jegulus version),F/F,No,No,14 Mar 2022,181,Teen And Up Audiences,No Archive Warnings Apply,"Fluff with Angst,regulus goes to uni and has social issues,James is a mirrorball,they all love Taylor swift,i'm projecting,I'm Bad At Tagging,Alternate Universe - College/University,Alternate Universe - Muggle,Hogwarts is a College | University,James is a jock,regulus is a history nerd,lily and rem r lit majors,sirius is sirius fr,anyway enjoy?,I Wrote This While Listening to Taylor Swift's Music,Title from a Taylor Swift Song"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Marlene McKinnon/Dorcas Meadowes,Your Song,F/F,No,No,12 May 2021,181,Teen And Up Audiences,No Archive Warnings Apply,"Pining,First Kiss,Mutual Pining,Birthday,Love Confessions,Coming Out,Happy Ending,Singing,Fluff,wolfstar"
Harry Potter - J. K. Rowling,Regulus Black/James Potter,Marlene McKinnon/Dorcas Meadowes,just an idea you liked,F/F,No,No,19 Nov 2023,180,Not Rated,No Archive Warnings Apply,"Break Up,Angst and Feels,Regulus has good friends,Insecure Regulus Black,this is basically just Regulus angst with humor,Trans Regulus Black,Asexual Regulus Black,I live for remus/regulus friendship,James Potter Being an Idiot,does this count as idiots to lovers,James is a prick but he gets better,Plus-Size Lily Evans Potter"
Harry Potter - J. K. Rowling,Barty Crouch Jr./Evan Rosier,Marlene McKinnon/Dorcas Meadowes,Things you Joke About With Your Friends,F/F,No,No,29 Aug 2023,180,Teen And Up Audiences,No Archive Warnings Apply,"Slurs,but used in a joking manner,please don't hate me I'm allowed to use it,Marauders Era (Harry Potter),Canon Universe,Hogwarts,Everyone Is Gay,Minnie is so over it,Minerva McGonagall is So Done,Allie Minnie,She's their mother,Regulus Black/James Potter in Love,jamie is In Love,Established Barty Crouch Jr./Evan Rosier,I love them so much,Evan Rosier and Barty Crouch Jr. the chaotic duo,Oneshot,Short & Sweet,Evan Rosier just pissing himself laughing,Idiots in Love,Fluff,Happy Ending,of course it is,I love happy endings but I don't write them a lot,sue me,Rosekiller,Jegulus,dorlene,Marylily,Chaotic Barty Crouch Jr.,Gay Evan Rosier,Bisexual Barty Crouch Jr.,We Don't Have Enough Rosekiller"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Marlene McKinnon/Dorcas Meadowes,what’s up danger,F/F,No,No,17 Feb 2022,180,Mature,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Superheroes/Superpowers,Texting,text au,Slow Burn,Avengers Compound,Marauders,Marauders Friendship (Harry Potter),wolfstar,dorlene,a bit of pop culture,i love making references,no beta we die like men,remus lupin is spider-man,Gay Remus Lupin,Bisexual James Potter,Lesbian Marlene McKinnon,Lesbian Dorcas Meadowes,Nonbinary Dorcas Meadowes,Anxious Remus Lupin,Gay Sirius Black,James Potter Has ADHD,James is a huge fan of Glass Animals,Asexual Mary Macdonald,tony stark acting as remus lupin's parental figure,angst and comfort because a marvel au can't be happy you've seen the movies lmao im sorry,Sirius Black Has Synesthesia,when i say regulus will be a character i mean brace yourself for a long ride until you see him,Regulus Black Deserves Better,Gay Regulus Black,Everyone Needs A Hug,especially remus and reggie,tags may change or be added"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Marlene McKinnon/Dorcas Meadowes,The Cute College Boy,F/F,No,No,13 Jul 2020,180,Not Rated,No Archive Warnings Apply,"Fluff,Angst,Pining,Slow Burn,wolfstar,dorlene,jily,Hogwarts,Modern Hogwarts,Sixth Form,A-levels,Marauders,lots of fluff,modern marauders,muggle,Wolfstar Marauders,peter is good,Remus is badass,Sirius is a soft art nerd,College,Harry Potter AU,Jock/Soft boy,Sofy Boy,Jock - Freeform,Badass,mlm,wlw,mlw - Freeform,Gay,Lesbian,SO MUCH FLUFF,but some angst,lots of pining,BIG slow burn,enjoy,aesthetic switch,soft sirius,Badass Remus,im running out of ideas for tags,imma stop"
Harry Potter - J. K. Rowling,Hermione Granger/James Potter,Marlene McKinnon/Dorcas Meadowes,Back to the 70s (james potter x Hermione Granger),F/F,No,No,16 May 2024,179,Not Rated,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con","Time Turners (Harry Potter),Time Travel,Marauders"
Harry Potter - J. K. Rowling,James Potter/Lily Evans Potter,Marlene McKinnon/Dorcas Meadowes,X Marks The Spot,F/F,No,No,27 Apr 2023,179,Mature,Creator Chose Not To Use Archive Warnings,"jily,First Meetings,Alternate Universe - Modern Setting,Strangers to Lovers,Explicit Language,Explicit Sexual Content,Eventual Smut,Explicit Consent,Alternate Universe - Muggle,Fluff and Smut,Fluff and Humor,Background Wolfstar,Meet-Cute"
Twilight Series - Stephenie Meyer,Hermione Granger/Jasper Hale,Marlene McKinnon/Dorcas Meadowes,You are my Witch and he's our third weel,F/F,No,No,29 Apr 2024,179,Mature,Creator Chose Not To Use Archive Warnings,"Asexual Harry Potter,Aromantic Harry Potter,Hurt/Comfort,Major Jasper Whitlock,Harry Potter Raises Teddy Lupin,Morally Grey Harry Potter,Morally Grey Hermione Granger,Underage Smoking,Unhealthy Coping Mechanisms,Harry Potter Has PTSD,Harry Potter is a Little Shit,Bella Swan Bashing,Charlie Swan Deserves Better,I'm Bad At Tagging,The Author Regrets Nothing,I Wrote This Instead of Sleeping,No Beta read we die like Hedwig,Additional Warnings In Author's Note,Ron Weasley Bashing,Ginny Weasley Bashing,Molly Weasley Bashing,All Marauder Characters still die,Regulus Black Lives,he is the only one tho"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Marlene McKinnon/Dorcas Meadowes,lavender haze,F/F,No,No,30 Jan 2023,179,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Canon Divergence,Alternate Universe - Everyone Lives/Nobody Dies,Alternate Universe - Magic,Hogwarts,Alternate Universe - No Voldemort,He Doesn't Exist Here,everyone is happy,except they're all magic teenagers so,no one is really happy,Slow Burn,Maybe - Freeform,i might get get bored and make it faster,who knows - Freeform,drafted while listening to midnights on repeat,Slytherin Remus,remus and regulus are besties,totally platonic,or are they,HA yes they are,Enemies to Lovers,Friends to Lovers,james is happy to be there,Pansexual James Potter,Bisexual Remus Lupin,Gay Sirius Black,Demisexual Regulus Black,Bisexual Regulus Black,everyones a bit gay really,Lesbian Marlene McKinnon,pandora doesn't have a label,Flirting,Fluff,Happy Ending,Jealously,limited miscommunication,I can't stand it,this is set in the 70s,but little to no homophobia because writing that makes me sad,things will get hot and heavy from time to time,won't be explicit,Background rosekiller,other background relationships,Remus is a Werewolf,Slytherin Dorcas Meadowes,Some angst,Bisexual Dorcas Meadowes,Lesbian Lily Evans Potter,Lesbian Lily Evans,Mild Hurt/Comfort,Fluff and Angst,Prank Angst,Underage Drinking,Underage Smoking,Implied/Referenced Child Abuse,child neglect (sirius and regulus)"
