fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Midoriya Izuku/Todoroki Shouto,Jirou Kyouka/Yaoyorozu Momo,Doomsday,F/F,No,No,08 May 2021,477,Explicit,"Graphic Depictions Of Violence,Rape/Non-Con,Underage,Major Character Death","BNHA Angst Week,Angst,Heavy Angst,Kidnapping,Todoroki Shouto Needs a Hug,Hurt Todoroki Shouto,Kidnapped Todoroki Shouto,Implied/Referenced Sexual Assault,Implied/Referenced Torture,Hurt No Comfort,Rape/Non-con Elements,Todoroki Shouto Needs Therapy,Hostage Situations,Author Is Sleep Deprived,I'm Bad At Tagging,Sorry Not Sorry,Major Character Injury,Character Death,Dead Todoroki Shouto,Bakugou Katsuki Swears A Lot,Protective Bakugou Katsuki,Protective Midoriya Izuku,Protective Class 1-A (My Hero Academia),Platonic Romance,Todoroki Enji | Endeavor's Bad Parenting,Past Child Abuse,Bakugou Katsuki is Bad at Feelings,I Wrote This Instead of Sleeping,Why Did I Write This?,I Made Myself Cry,Crying,No Spoilers,No Smut"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Todoroki Shouto,Jirou Kyouka/Yaoyorozu Momo,Last First Kiss,F/F,No,No,04 Jun 2021,476,General Audiences,No Archive Warnings Apply,"5+1 Things,Class 1-A as Family (My Hero Academia),Shinsou Hitoshi is in Class 1-A,Implied Sexual Content,Implied Relationships,Bakugou is kinda his own warning,Dancing,slight angst,Parental Aizawa Shouta | Eraserhead,Married Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,for reference its BakuTodo,Bottom Todoroki Shouto,Top Bakugou Katsuki,Slight Manga Spoilers,like blink and you'll miss it.,its barely there so no worries"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Todoroki Shouto,Jirou Kyouka/Yaoyorozu Momo,I Have Loved You Since We Were Eighteen,F/F,No,No,12 Aug 2020,475,Explicit,No Archive Warnings Apply,"Bottom Bakugou Katsuki,Top Todoroki Shouto,Alpha/Beta/Omega Dynamics,Omega Verse,Omega Bakugou Katsuki,Alpha Todoroki Shouto,Alternate Universe - Pro Heroes (My Hero Academia),Pro Hero Bakugou Katsuki,Pro Hero Todoroki Shouto,Characters Are Pro Heroes (My Hero Academia),Alcohol Abuse/Alcoholism,Weddings,Getting Together,side kirideku,side momojirou,todobaku,Bakugou Katsuki is Bad at Feelings,Todoroki Shouto is Bad at Feelings,Come Inflation,Mating Cycles/In Heat,Knotting,Heat Sex,Hurt/Comfort,Angst with a Happy Ending"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Kirishima Eijirou,Jirou Kyouka/Yaoyorozu Momo,Spin the Bottle,F/F,No,No,26 Sep 2018,475,General Audiences,No Archive Warnings Apply,"Bakugou Katsuki Swears A Lot,Fluff,Spin the Bottle,Everyone Is Gay,Dekusquad (My Hero Academia),Post-Hero Killer Stain Arc (My Hero Academia),Class 1-A Shenanigans (My Hero Academia)"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Kaminari Denki/Shinsou Hitoshi,Jirou Kyouka/Yaoyorozu Momo,Baby Hold On,F/F,No,No,28 Apr 2021,474,Explicit,No Archive Warnings Apply,"Mutual Pining,Getting Together,Confessions,Sharing Feelings Through Song,Fluff and Smut,Supportive Bakusquad (My Hero Academia),Shinsou Hitoshi is in the Dekusquad,Supportive Dekusquad (My Hero Academia),Idiots in Love,Eventual Smut,Slow Burn,Coming Out,Aged-Up Character(s),third year at UA"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Kirishima Eijirou,Jirou Kyouka/Yaoyorozu Momo,"Fuck, Marry, Kill",F/F,No,No,02 Jun 2020,474,Teen And Up Audiences,No Archive Warnings Apply,"Fuck Marry Kill,Everyone Loves Kirishima Eijirou,Especially Bakugo,Post Eri Rescue Arc,Comedy,Everyone Is Gay,Everyone is chill with that,Happy Ending,And by happy I mean fluffy,Fluff,Some of the softest shit I've written tbh,Minor Asui Tsuyu/Uraraka Ochako,Minor Jirou Kyouka/Yaoyorozu Momo,but come on,Who wouldn't hit that,Yaoyorozu is gorgeous ngl,But the only real relationship discussed is Bakugo/Kirishima,The others are more hypothetical,ya dig,Happy pride month"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Kirishima Eijirou,Jirou Kyouka/Yaoyorozu Momo,just pick the boy you like (i got my hopes up),F/F,No,No,02 Dec 2022,473,Teen And Up Audiences,No Archive Warnings Apply,"Bakugou Katsuki is Bad at Feelings,Pining,Kirishima Eijirou is a Ray of Sunshine,Oblivious Kirishima Eijirou,Everyone Is Gay,Crack Treated Seriously,Fluff,Attempt at Humor,Getting Together,rated T for bakugo,Insecure Kirishima Eijirou,Idiots in Love,like a lot of pining,Tooth-Rotting Fluff,Bad Flirting,Misunderstandings,First Kiss"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead & Midoriya Izuku,Jirou Kyouka/Yaoyorozu Momo,Jinx,F/F,No,No,02 Jun 2022,473,Teen And Up Audiences,Graphic Depictions Of Violence,"Vigilante Midoriya Izuku,Quirkless Midoriya Izuku,BAMF Midoriya Izuku,Midoriya Izuku Does Not Have One for All Quirk,Midoriya Izuku Needs A Hug,Chaotic Midoriya Izuku,Support Department Midoriya Izuku,Chaotic Hatsume Mei,Genius Hatsume Mei,Hacker Midoriya Izuku,Hatsume Mei Has ADHD,Bakugou Katsuki Swears A Lot,Bakugou Katsuki is Bad at Feelings,Bakugou Katsuki Redemption,He gets better I swear,Parental Aizawa Shouta | Eraserhead,Protective Aizawa Shouta | Eraserhead,Tired Aizawa Shouta | Eraserhead,Trans Midoriya Izuku,He/Him and They/Them Pronouns for Midoriya Izuku,Nedzu is a Little Shit (My Hero Academia),Nedzu Knows Everything (My Hero Academia),mei is a nicki stan (real),Underage Drinking,Monoma Neito is a Little Shit,Sassy Monoma Neito,Midoriya Izuku & Monoma Neito Friendship,memes and vine references,Neglectful Midoriya Inko,Underage Drug Use,Underage Smoking,beware of those tags lmfao,Stoner Todoroki Shouto,Stoner Bakusquad (My Hero Academia),minus katsuki,cuz hes a pussy,Chaotic Bakugou Katsuki,Vigilante Todoroki Shouto,Vigilante Dabi | Todoroki Touya,Chaotic Dabi | Todoroki Touya,Gay Disaster Bakugou Katsuki,anyway stan loona"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga),Bakugou Katsuki/Kirishima Eijirou,Jirou Kyouka/Yaoyorozu Momo,Idiots Swipe Left,F/F,No,No,29 Apr 2023,472,General Audiences,No Archive Warnings Apply,"Alternate Universe - No Quirks (My Hero Academia),Soft Bakugou Katsuki,Personal Trainer Kirishima Eijirou,Chemist Bakugou Katsuki,Fake/Pretend Relationship,Kirishima Eijirou is a Ray of Sunshine,no beta im so sorry,Weddings,Married Midoriya Izuku/Todoroki Shouto,Kissing,Making Out,Hair Braiding,Domestic Fluff,Slow Dancing,Best man Bakugou Katsuki,Strangers to Lovers"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga),Bakugou Katsuki/Midoriya Izuku,Jirou Kyouka/Yaoyorozu Momo,Madhouse,F/F,No,No,06 Aug 2022,472,Explicit,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence","Characters Are Pro Heroes (My Hero Academia),Pro Hero Bakugou Katsuki,Pro Hero Midoriya Izuku,Villain Kirishima Eijirou,Dabi | Todoroki Touya is Not a Villain,Toga Himiko is Not a Villain,Emotional Hurt/Comfort,Emotional Roller Coaster,Dark,Quirkless Midoriya Izuku,Past Violence,Anal Sex,Bottom Midoriya Izuku,Top Bakugou Katsuki,Protective Aizawa Shouta | Eraserhead,Established Bakugou Katsuki/Midoriya Izuku,Fluff and Angst,Smut,Stockholm Syndrome,Bottom Bakugou Katsuki,Feral Midoriya Izuku,Midoriya Izuku Needs A Hug,Midoriya Izuku is a Ray of Sunshine,Bakugou Katsuki's Hero Name is Ground Zero,ghost - Freeform,Midoriya Izuku is a Problem Child,Bakugou Katsuki Swears A Lot,Protective Bakugou Katsuki,Bakugou Katsuki Needs a Hug,Marriage Proposal,I Don't Even Know,Other Additional Tags to Be Added,Tags May Change,I Will Go Down With This Ship,Part Two,Oh My God,Please Don't Hate Me,Sexual Abuse,Why Did I Write This?"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Jirou Kyouka/Yaoyorozu Momo,"Of Heroes, Villains, and War",F/F,No,No,06 Nov 2022,472,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Aizawa Shouta | Eraserhead and Yamada Hizashi | Present Mic Adopt Shinsou Hitoshi,General Education Department Midoriya Izuku,UA Civil War,Final Exams Arc (My Hero Academia),Second Year Class 1-A (My Hero Academia),Second Year Class 1-B (My Hero Academia),Vigilante Midoriya Izuku,Quirkless Midoriya Izuku,Midoriya Izuku Does Not Have One for All Quirk,Protective Midoriya Izuku,Midoriya Izuku Has Trust Issues,Shinsou Hitoshi is in Class 1-A,Midoriya Izuku & Shinsou Hitoshi Friendship,Foster Kid Shinsou Hitoshi,Shinsou Hitoshi Needs a Hug,Midoriya Izuku is Bad at Feelings,Gay Disaster Shinsou Hitoshi,Bisexual Disaster Kaminari Denki,Bakugou Katsuki & Midoriya Izuku are Childhood Friends,Good Parent Midoriya Inko"
