fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black/Remus Lupin,Relationship Pending,M/M,No,No,06 Mar 2022,"1,767",Mature,No Archive Warnings Apply,"Gay Sirius Black,Sirius Black & James Potter Friendship,Young Sirius Black,Bisexual Remus Lupin,Remus Lupin & Lily Evans Potter Friendship,Minor Marlene McKinnon/Dorcas Meadowes,Lesbian Marlene McKinnon,Young James Potter,Desi James Potter,Pansexual James Potter,Remus Lupin & James Potter Friendship,Good Peter Pettigrew,Nice Peter Pettigrew,Marauders Group Chat (Harry Potter),Texting,Modern Marauders (Harry Potter),Protective Remus Lupin,Eventual Sirius Black/Remus Lupin,Alternate Universe - Roommates/Housemates,Alternate Universe - College/University,Alternate Universe - Everyone Lives/Nobody Dies,wolfstar,Mutual Pining,First Kiss,Gay Regulus Black,Young Regulus Black,Marauders Era (Harry Potter),Marauders,Marauders Friendship (Harry Potter)"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black/Remus Lupin,the way out,M/M,No,No,31 May 2022,"1,765",Teen And Up Audiences,No Archive Warnings Apply,"Marauders,Modern Marauders (Harry Potter),Alternate Universe - Rock Band,Band Fic,Established Relationship,Fluff,Angst,Fame,Break Up,there will be a third book"
Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,Sirius Black/Remus Lupin,Hogwarts Magic,M/M,No,No,03 Mar 2021,"1,765",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Other Additional Tags to Be Added,Slytherin Harry Potter,Good Slytherins,Slytherins Being Slytherins,Good Severus Snape,Good Draco Malfoy,Eventual Draco Malfoy/Harry Potter,Child Abuse,Canon-Typical Violence,Hogwarts Fifth Year,Minor Character Death,Ron Weasley Bashing,Hermione Granger Bashing,Albus Dumbledore Bashing,Angst,Hurt/Comfort,Harry Potter Needs a Hug,Protective Draco Malfoy,Protective Severus Snape,Not Canon Compliant - Harry Potter and the Order of the Phoenix,Not Canon Compliant - Harry Potter and the Goblet of Fire,Night Terrors,Sleep Deprivation,Starvation,Hurt Harry Potter,Cedric Diggory Lives,Abusive Dursley Family (Harry Potter),Touch-Starved,Draco Malfoy & Pansy Parkinson Friendship,Author Is Sleep Deprived,Pet Names,Cuddling & Snuggling,Post-Traumatic Stress Disorder - PTSD,Panic Attacks,Gay Panic,BAMF Draco Malfoy,BAMF Pansy Parkinson,BAMF Severus Snape"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black/Remus Lupin,Written in our Scars,M/M,No,No,08 Mar 2016,"1,764",General Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe- non magic,Hairdresser Sirius,Hairdresser James,receptionist Remus,Hard of Hearing Sirius,Disabled Character,wheelchair user,paralysed Remus,Established friendships,Friends to Lovers,Fluff,Flirting,artist Sirius,Deaf Teddy,Abelism,abelist language"
Harry Potter - J. K. Rowling,Harry Potter/Voldemort,Sirius Black/Remus Lupin,Mandatory Soulbond,M/M,No,No,25 Feb 2020,"1,763",Mature,"Creator Chose Not To Use Archive Warnings,Underage","Alternate Universe - Canon Divergence,Soulmate-Identifying Marks,Alternate Universe - Soulmates,Mating Bond,Anti-Soulbonding Community,First Kiss,Cultural Differences,Emotional Hurt/Comfort,Self-Esteem Issues,Implied/Referenced Child Abuse,Child Abuse,Implied/Referenced Underage Sex,Minor Character Death,Age Difference,Physical Abuse,seme/uke,crazy fans,First Time,Dark Voldemort,Light Harry Potter,Divorce,Compulsion Spells,Werewolf Idiomlogy,Wizardry Philosophy,Dominant/Submissive,Blood Quill (Harry Potter),Character Bashing,Prophecy,bad omen,Off-screen Attack,Adoption,Bigotry & Prejudice,Master of Death Harry Potter,Good Minerva McGonagall,Mpreg,Implied/Referenced Homophobia,Don't copy to another site,Writer isn't a Native English Speaker,Demisexual Voldemort,Demisexual Voldemort but he calls himself Asexual - until Harry shows up that is"
Harry Potter - J. K. Rowling,Hermione Granger/Ron Weasley,Sirius Black/Remus Lupin,He should have known,M/M,No,No,20 Dec 2020,"1,762",Teen And Up Audiences,"No Archive Warnings Apply,Rape/Non-Con","Albus Dumbledore Bashing,Manipulative Albus Dumbledore,Not Canon Compliant - Harry Potter and the Goblet of Fire,Hermione Granger Bashing,Ron Weasley Bashing,Ginny Weasley Bashing,Dark Harry Potter,Dark Magic,Childhood Trauma,Implied/Referenced Child Abuse,Sexual Abuse,Implied/Referenced Rape/Non-con,Chronal Disassociation,Not Canon Compliant - Harry Potter and the Order of the Phoenix,Smart Harry Potter,Slytherin Harry Potter,Harry is still a Gryffindor,Harry is a Little Shit,Harry Potter is a Horcrux,harry finds out some truths,Death Eaters,Post-Traumatic Stress Disorder - PTSD,Slow Build,Oblivious Harry,Bonding,Seer Luna Lovegood,Slow Burn,Bottom Harry Potter,Top Tom Riddle,Switch Severus Snape,Bottom Severus Snape,Top Severus Snape,Molly Weasley Bashing,Harry has some shit to get through,most characters don't show up until later,Manipulation,Regulus Black Lives,Sirius Black Lives,Minor Violence,Centaurs,Severitus | Severus Snape is Harry Potter's Parent,Top Remus Lupin,Bottom Sirius Black,Werewolf Remus Lupin,Alpha Fenrir Greyback,Pack Family,Remus and Sirius are like Harry's parents"
Harry Potter - J. K. Rowling,Hermione Granger/Draco Malfoy,Sirius Black/Remus Lupin,Paradox,M/M,No,No,19 Oct 2018,"1,762",Mature,No Archive Warnings Apply,"Alternate Universe,Deathly Hallows AU,Hogwarts Seventh Year,Grindelverse/Potterverse,Parallel Universes"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black/Remus Lupin,Moonlit Mistake,M/M,No,No,01 Apr 2021,"1,759",Teen And Up Audiences,No Archive Warnings Apply,"Marauders,Marauders Era (Harry Potter),Marauders Friendship (Harry Potter),Hogwarts,Hogwarts Era,Established Relationship,Established Sirius Black/Remus Lupin,POV Remus Lupin,POV Sirius Black,Full Moon,Animagus,Animagus Harry Potter,Animagus Sirius Black,Animagus James Potter,Hurt Sirius Black,Hurt/Comfort,Angst,Fluff and Angst,Angst and Hurt/Comfort,Comfort/Angst,Injury,Blood and Injury,Post-Sirius Black's Prank on Severus Snape,Sirius Black's Prank on Severus Snape"
Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,Sirius Black/Remus Lupin,Past and Future,M/M,No,No,15 Jun 2021,"1,756",Teen And Up Audiences,Major Character Death,"Alternate Universe,Non-Linear Narrative,Don't Post To Another Site"
Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black/Remus Lupin,Survivor's Guilt,M/M,No,No,02 May 2021,"1,756",Teen And Up Audiences,No Archive Warnings Apply,"Raising Harry Potter,Families of Choice,Sirius Black Free from Azkaban,Established Relationship,Emotional Baggage,Hurt/Comfort,Slice of Life,Sirius Black and Remus Lupin Raise Harry Potter"
